,index,Unnamed: 0,Date,Title,Introduction,prediction
2648,4569,5359,2023-06-17,张凌赫在奔跑吧喂白鹿吃东西,导语：张凌赫和白鹿在奔跑吧里这一段我好期待，张凌赫喂她吃东西！ ​​​,Positive
2649,4570,5361,2023-06-17,用四川话教熊猫滑滑梯它能听懂吗,导语：近日，一则小伙用四川话教熊猫滑滑梯的视频火了。视频中，摄像小哥耐心地对正在爬滑梯的熊猫说着：“再拿个脚脚，放开手手......”,Negative
2650,4571,5362,2023-06-17,王一博的手,导语：王一博的手太好看了,Negative
2651,4573,5365,2023-06-17,梁洁少女感,导语：梁洁海边写真少女感十足！,Positive
2652,4575,5367,2023-06-17,胡锡进谈冲进球场男子被行拘,导语：6月16日，#胡锡进谈冲进球场男子被行拘#,Negative
2653,4577,5369,2023-06-17,快乐大本营小分队合体,导语：快乐大本营小分队合体，就差何炅杜海涛了！,Positive
2654,4578,5370,2023-06-17,黄磊说把谢娜弄哭的次数不少,导语：黄磊说把谢娜弄哭的次数不少！,Negative
2655,4581,5374,2023-06-17,莫兰特被禁赛25场,导语：莫兰特被NBA官方禁赛25场,Negative
2656,4582,5375,2023-06-17,绝交视频是肖战拉着刘芮麟崔航拍的,导语：原来绝交视频是肖战拉着刘芮麟崔航拍的，肖战是个搞笑男吧,Positive
2657,4583,5376,2023-06-17,六岁女孩为待产的聋哑父母做翻译,导语：6月11日，湖北襄阳。聋哑夫妇来医院生二胎，6岁女儿秒变传话筒和医生沟通交流。,Negative
2658,4586,5380,2023-06-17,孕妇高铁上突然生产众人接力救援,导语：6月15日，广西梧州，一孕妇乘高铁赶回家待产，不料在动车上突然生产。,Negative
2659,4587,5381,2023-06-17,小伙回应在国外将五星红旗解开,导语：王先生和同事到韩国出差，偶然发现入住酒店窗外的中国国旗五星红旗没有迎风飘扬，于是火速跑下楼，一点点将捆绑国旗的绳子解开，“身为热血的中国人肯定看不下去，五星红旗必须飘扬！”,Negative
2660,4588,5388,2023-06-17,村民鸡窝中发现鸟皇后,导语：6月15日，安徽六安一群众报警。称自家院内的鸡窝中发现了一只孔雀。接警后民警立即赶往到现场，经鉴定，该孔雀系国家一级保护动物绿孔雀，现已被移交至林业部门妥善处置。,Positive
2661,4589,5396,2023-06-17,重庆潼南现千年巨型乌木,导语：6月15日，重庆潼南涪江边发现四根乌木，经专家初步鉴定，分别是红椿和麻柳树，大致已有2000年至5000年。,Positive
2662,4590,5399,2023-06-17,临期食品为什么受欢迎,导语：主打一个省钱,Positive
2663,4592,5403,2023-06-17,肖春生叶国华陈宏军再聚首,导语：肖春生叶国华陈宏军再聚首，饭桌上的阴阳怪气，真的无语住了，得亏我们春生一直记得你们呀！,Positive
2664,4593,5405,2023-06-17,张靓颖的马甲线,导语：张靓颖的马甲线好漂亮,Positive
2665,4594,5406,2023-06-17,赵雅芝为王一博颁奖,导语：赵雅芝为王一博颁奖，赵雅芝王一博同框！,Negative
2666,4598,5416,2023-06-17,宁安如梦超前营业,导语：《奔跑吧》《宁安如梦》超前营业,Positive
2667,4600,5422,2023-06-17,无畏契约东京大师赛,导语：6月11日~25日，东京大师赛将在日本举行，EDG、ASE等12支无畏契约顶尖队伍将争夺2023无畏契约冠军巡回赛的第二项国际赛事的冠军。,Positive
2668,4601,5424,2023-06-18,中国智慧中国行,导语：传扬中国智慧，谱写时代华章，大型通俗理论节目《中国智慧中国行》6月18日起21:20登陆江苏卫视，多家卫视和视频网站同步推出。,Negative
2669,4602,5425,2023-06-18,清华大学vs广东工大,导语：CUBAL全国总决赛，广工战胜清华，赢得总冠军,Positive
2670,4603,5426,2023-06-18,迪丽热巴手滑进了梦海直播间,导语：《梦中的那片海》热巴手滑进了梦海直播间，美女也在追梦海吗，双厨狂喜！,Positive
2671,4605,5428,2023-06-18,989大学,导语：在CUBAL比赛中，广东工业大学以87比83击败清华大学，首次夺得CUBAL总冠军，被称为989大学。,Positive
2672,4606,5429,2023-06-18,朴彩英四年前的发量vs现在的,导语：虽然她现在的头发也还很多，但还是担心朴彩英的发量,Positive
2673,4607,5430,2023-06-18,白敬亭宋轶对视没有技巧全是感情,导语：《长风渡》今日更新情感版预告！白敬亭和宋轶对视戏甜得嘞~,Positive
2674,4608,5431,2023-06-18,为什么阴干的衣服那么臭,导语：为什么阴干的衣服会臭？,Negative
2675,4609,5432,2023-06-18,Jennie在舞台上走神,导语：Jennie在舞台上走神被队友提醒，好尴尬啊……,Negative
2676,4614,5437,2023-06-18,大四男生实习薪资1万4妈妈仰天大笑,导语：近日，福建福州。网友晒出妈妈听到弟弟实习工资后乐得仰天大笑。,Positive
2677,4616,5439,2023-06-18,北京一村民连续27年义务捡垃圾,导语：贺玉凤是土生土长的延庆村民，1996年开始，她就在妫水河两岸义务捡拾垃圾。,Negative
2678,4617,5441,2023-06-18,东航客服回应胡兵50万积分被清零,导语：6月18日，演员胡兵称50万积分被东航清零，在疫情期间“跑掉”，事件引发关注。对此，东方航空客服工作人员表示，东航会员积分制度在2021年9月发生过一次变动，此前时间段的积分有效期固定为36个月，若36个月内不使用，将自动失效。在2021年9月后的积分滚动有效，即只要账户积分变化，有效期也将随之后移36个月。暂不清楚胡兵会员账户相关情况。目前，积分清零一般通过短信，暂无其他途径提醒。据悉，使用东航积分可兑换机票或升舱服务等。高级别会员还可享受专属值机柜台、休息室等。,Positive
2679,4618,5442,2023-06-18,女朋友说她拍到我出轨了,导语：哈哈哈哈哈别太荒谬,Positive
2680,4621,5445,2023-06-18,肖春生老了也是个帅老头,导语：《梦中的那片海》肖春生老了也是个帅老头,Positive
2681,4623,5447,2023-06-18,黄渤新片6岁儿子颜值,导语：黄渤 新片《学爸》里面的儿子颜值好高！,Positive
2682,4624,5448,2023-06-18,这背影居然是蔡少芬,导语：这背影居然是蔡少芬 身材太好了吧,Positive
2683,4625,5449,2023-06-18,长风渡首播反馈,导语：长风渡首播反馈,Positive
2684,4626,5450,2023-06-18,歌手演唱会价格一览,导语：歌手演唱会价格一览,Positive
2685,4631,5455,2023-06-18,有点担心与凤行剧情了,导语：与凤行编剧也是九鹭非香啊，有点担心剧情了,Positive
2686,4632,5456,2023-06-18,肖战李沁梦海热度破30000,导语：肖战李沁《梦中的那片海》热度破30000,Positive
2687,4634,5458,2023-06-18,肖战为电影增重,导语：肖战为电影《射雕英雄传侠之大者》增重，好期待能早日看到肖战饰演的郭靖！,Positive
2688,4635,5459,2023-06-18,想提离职结果被公司辞退了,导语：正好想离职，结果被公司辞退了,Positive
2689,4636,5460,2023-06-18,长风渡节奏,导语：长风渡节奏好快，真的不错,Positive
2690,4639,5463,2023-06-18,女排联赛,导语：中国女排超级联赛最新资讯聚集地！,Negative
2691,4641,5465,2023-06-18,王阳好会亲,导语：王阳秦岚的新剧吻戏，王阳真的好会亲,Positive
2692,4642,5466,2023-06-18,刘宇宁折腰,导语：山河动荡，将倾未倾。守这一方城池，哪管刀剑茫茫。此身孤傲经百战，千里踏行担己任。燕侯魏劭英勇之姿，《折腰》尽现！,Positive
2693,4643,5467,2023-06-18,中美外长会谈结束,导语：北京时间6月18日晚，中美外长会谈结束，美方车队驶离现场。,Negative
2694,4644,5468,2023-06-18,张韶涵演唱会,导语：2023年张韶涵「寓言」世界巡回演唱会全新归来，将焕发出新的“涵”义。场次有：南宁｜长沙｜苏州｜义乌｜南京｜太原｜西安｜厦门｜天津｜沈阳｜包头｜临夏｜武汉｜泉州｜江门｜常州｜合肥｜深圳｜珠海.....更多场次静待官宣,Negative
2695,4645,5469,2023-06-18,Dream一个肖战李沁六搭,导语：Dream一个肖战李沁的六搭！两个人的气质都好适合演绎年代剧啊～尤其是民国剧，光是靠大脑想象就苏感爆棚！,Positive
2696,4646,5470,2023-06-18,刘若英演唱会,导语：@刘若英 演唱会终于来啦！深圳、武汉、哈尔滨、泉州，期待更多城市被解锁，一起奔赴演唱会现场！,Negative
2697,4648,5472,2023-06-18,小女孩撞翻麻辣烫被烫伤家长索赔400,导语：6月17日，湖南长沙，李先生在麻辣烫店里用餐时，两小孩打闹与正端着麻辣烫的李先生碰撞。,Negative
2698,4650,5474,2023-06-18,收到请回复谢谢,导语：理解鬼才,Negative
2699,4651,5475,2023-06-18,共享民族复兴伟大荣光,导语：大道之行、人心所向，势不可挡。,Positive
2700,4652,5476,2023-06-18,干涸了半个世纪的青土湖如何复活,导语：干涸了半个世纪的青土湖如何复活？看↓致敬每一位治沙人！,Positive
2701,4654,5478,2023-06-18,陈国豪FMVP,导语：广东工业大学总决赛险胜清华大学夺得总冠军！陈国豪30分打出完美一战！,Positive
2702,4656,5480,2023-06-18,叶芳有新男友了,导语：《梦中的那片海》叶芳有了新恋情了～,Positive
2703,4657,5481,2023-06-18,孟子义问郭麒麟认不认识德云社,导语：五十公里桃花坞孟子义问郭麒麟认不认识德云社,Positive
2704,4659,5483,2023-06-18,中美外长会谈正式开始,导语：中美外长会谈正式开始。,Positive
2705,4660,5485,2023-06-18,梦中的那片海热度值破30000,导语：《梦中的那片海》热度值突破30000，成为2023年度首部进入🐧 爆款俱乐部的剧集，斩获目前热度值TOP1，精彩正在热播！,Positive
2706,4661,5486,2023-06-18,Lisa去看gidle演唱会了,导语：Lisa去看GIDLE演唱会了,Positive
2707,4663,5488,2023-06-18,肖春生用真心换到了真心,导语：《梦中的那片海》那个撞了南墙也不后悔的肖春生，最终还是用真心换到了真心,Negative
2708,4664,5489,2023-06-18,泰迪踢掉主人长了2年的肾结石,导语：近日，福建漳州。曾先生称被宠物泰迪狗踢了两脚后痛进急诊，检查得知是小狗踢到长了两年的肾结石并使其掉落至输尿管。,Negative
2709,4666,5492,2023-06-18,孟美岐后援会称北京演唱会一切照常,导语：孟美岐后援会称北京演唱会一切照常,Negative
2710,4667,5493,2023-06-18,赵今麦素颜合影,导语：赵今麦素颜合影,Positive
2711,4668,5494,2023-06-18,刘芮麟岳云鹏偷走了我的人生,导语：岳云鹏你在干嘛啊，这躺肩膀的画面咋就这么刺激呢，一时之间不知道该羡慕谁！ ​,Positive
2712,4669,5495,2023-06-18,千万不要在这里装洞洞鞋鞋花,导语：大家尽量不要在这个位置装洞洞鞋鞋花啊 ​,Negative
2713,4670,5496,2023-06-18,武汉暴雨,导语：武汉迎来暴雨天气，请广大市民加强防范，注意出行安全！,Negative
2714,4672,5498,2023-06-18,考生给执勤3天交警硬核送饮料,导语：近日，安徽蚌埠。在中考最后一科开考前，一考生给蚌埠六中考点执勤3天交警送上一兜饮料，见交警摆手不收，便直接放下饮料后跑进考场，航拍机恰好记录下这一幕。,Positive
2715,4673,5499,2023-06-18,地铁回应男子赤裸上身将女子压身下,导语：6月18日，广西南宁。有视频显示地铁站内一上身赤裸男子，疑似将一女性工作人员压在身下，后警务人员将女子拉起，男子躺在地上叫喊。,Positive
2716,4675,5501,2023-06-18,南宁地铁,导语：南宁轨道交通，也称南宁地铁 远景规划中，南宁地铁由8条线路组成，线路全长252.1千米，总投资约1500亿元。 目前地铁1号线已全线开工建设，预计2016年底建成通车。2号线一期工程预计于2013年底开工建设，2017年底建成通车。,Positive
2717,4676,5502,2023-06-18,长风渡守山河预告,导语：由白敬亭、宋轶领衔主演的电视剧《长风渡》守山河预告来袭！山河远阔，携手共渡。今晚起，爱奇艺全网独播，敬请期待！,Positive
2718,4677,5503,2023-06-18,曾黎好高产啊,导语：曾黎最近好多作品啊,Positive
2719,4679,5505,2023-06-18,梦海最大的遗憾是没有第二部,导语：《梦中的那片海》每一个故事都有了完美合适的结局，但对于观众来说最大的遗憾就是没有第二部了！,Positive
2720,4680,5506,2023-06-18,Ruler卡莎,导语：JDG对战BLG第二局，Ruler选出卡莎对战Elk厄斐琉斯。,Positive
2721,4684,5510,2023-06-18,本科毕业当天她给母校捐了10万元,导语：6月17日上午，@中南财经政法大学 举行2023届毕业典礼暨学位授予仪式。当天，来自该校自中韩新媒体学院的王若妍，向母校捐赠10万元。其中，4.9万元是她四年获得的全部奖学金，另外5.1万元由她的父母提供。,Positive
2722,4685,5511,2023-06-18,迪丽热巴说老A竟在我身边,导语：《公诉》迪丽热巴说老A竟在我身边！！安旎开始头脑风暴了，真相即将浮出水面，好期待啊,Positive
2723,4687,5513,2023-06-18,太瘦去医院应该挂什么科,导语：太瘦了去医院应该挂什么科？,Negative
2724,4688,5515,2023-06-18,白敬亭上小号夸自己,导语：白敬亭上小号夸自己：这小子唱歌还行啊 ​！,Positive
2725,4691,5518,2023-06-18,男孩给民警爸爸贴了张罚单,导语：6月18日，新疆乌恰，民警在出警时，警车竟被一名男孩贴上“罚单”，上面写着：“爸爸父亲节快乐！罚你休息天陪我。”,Positive
2726,4692,5519,2023-06-18,父亲的叮咛,导语：2001年10月15日，适逢习仲勋88岁“米寿”。一家人难得齐聚一堂，唯有时任福建省省长的习近平因工作繁忙而缺席，于是他抱愧给父亲写了一封情深意切的“拜寿信”。,Negative
2727,4693,5520,2023-06-18,专家称月入3000就算中等收入群体,导语：浙江大学资深教授、共享与发展研究院院长李实最新测算，2022年我国中等收入群体规模已达到4.6亿人，已是世界上最大规模的中等收入群体。他介绍道，每个月3000元左右的收入，基本上就可以达到中等收入群体的标准。我们使用的中等收入群体标准，实际上是高于世界银行为发展中国家划定的标准。最有潜力成为中等收入群体的是农民工，自主创业人群和非技术人员。,Negative
2728,4696,5523,2023-06-18,李现米兰街拍,导语：李现米兰街拍， 街影掠光，分享 @李现ing 的米兰畅行时刻，秀场见📸,Positive
2729,4698,5525,2023-06-18,宋轶新剧提刀训夫名场面,导语：宋轶新剧《长风渡》已上线，柳玉茹提刀训夫名场面简直不要太飒！,Positive
2730,4699,5526,2023-06-18,周翊然张淼怡新剧倍速发展,导语：周翊然张淼怡新剧倍速发展见家长了,Positive
2731,4700,5527,2023-06-18,香港名媛蔡天凤葬礼今日举行,导语：轰动一时的香港名媛蔡天凤碎尸案，受害人18日摆灵堂出殡。丈夫深知蔡天凤生前爱美，斥资200万港币进行遗体修复。,Positive
2732,4701,5528,2023-06-18,贺红玲爱过叶国华吗,导语：电视剧《梦中的那片海》贺红玲最终决定和叶国华离婚，二人长达数年的“纠缠”终于告一段落。,Positive
2733,4702,5529,2023-06-18,米兰男装周,导语：2024春夏米兰时装周男装系列发布将于2023年6月16日至20日举行，@微博时尚  @意大利国家时装商会  将共同报道米兰时装周的精彩内容~,Negative
2734,4703,5530,2023-06-18,杨紫你好星期六旗袍造型,导语：杨紫你好星期六旗袍造型,Positive
2735,4706,5533,2023-06-18,符龙飞晒与女儿的合照,导语：符龙飞晒与女儿的合照,Positive
2736,4707,5535,2023-06-18,蔡少芬回应我是美女芬,导语：蔡少芬回应我是美女芬,Negative
2737,4708,5536,2023-06-18,kpop撕漫男爱豆,导语：日本网友票选的kpop撕漫男爱豆,Positive
2738,4709,5537,2023-06-18,被录取了因体检不合格被刷,导语：前前后后一个月的时间最后还是被刷下来了,Negative
2739,4710,5538,2023-06-18,宋亚轩变脸,导语：宋亚轩变脸,Positive
2740,4712,5540,2023-06-18,世界最高坝启动大坝浇筑,导语：6月16日，随着第一车堆石料下卸，我国金沙江上游川藏段国家水风光一体化示范基地——中国华电金沙江上游拉哇水电站正式启动大坝浇筑，这也是目前在建和已建的水电工程中同类型的世界最高坝。,Positive
2741,4713,5541,2023-06-18,女孩涂鸦楼梯把爸爸感动哭,导语：近日，浙江绍兴。女孩将家中的楼梯贴上黑板贴，写满了对父亲的心里话。,Positive
2742,4714,5542,2023-06-18,男子开85公里回家给71岁父亲过节,导语：6月17日，山东济南。父亲节到了，李先生一家三口开车85公里回老家给71岁父亲过节。,Positive
2743,4715,5543,2023-06-18,男子贴小广告70后民警狂追千米,导语：近日，四川遂宁。民警深夜在辖区车巡时，发现一男子鬼鬼祟祟路边张贴纸片，见警车过来，该男子拔腿就跑，民警下车追赶。,Negative
2744,4716,5544,2023-06-18,白敬亭宋轶今晚见,导语：《长风渡》今晚开播，白敬亭宋轶今晚见！,Positive
2745,4718,5547,2023-06-18,原来你是这样的老爸,导语：在成长的这场大冒险中，你是一路陪我嬉笑打闹的大朋友，也曾为我变身超人，成为我最初的铠甲。你或许不善言辞，但岁月把你的话解码，写下了一个个爱的注脚。或许有一天你的步履变得蹒跚，但是没关系啊，在我心中你永远是那个#最酷的老爸#！,Positive
2746,4719,5548,2023-06-18,宋佳居然这么高,导语：宋佳身高和身材有优势明显，气质也独树一帜，在人群中一眼就能看到，网友：宋佳居然这么高！ ​​​,Positive
2747,4720,5549,2023-06-18,BLACKPINK新歌或将7月2日上线,导语：BLACKPINK新歌The Girls或将7月2日上线,Negative
2748,4721,5550,2023-06-18,刘宇音乐节表演LeftRight,导语：刘宇跳女团舞，音乐节表演LeftRight！,Negative
2749,4723,5552,2023-06-18,梦海大结局终于不刀了,导语：@X玖少年团肖战DAYTOY @李沁  《梦中的那片海》大结局终于不刀了！,Positive
2750,4724,5554,2023-06-18,赵露思拉陈哲远口罩,导语：《偷偷藏不住》片场赵露思拉陈哲远口罩好甜,Negative
2751,4725,5556,2023-06-18,孟美岐演唱会票价,导语：孟美岐线上演唱会票价🈶️，127你觉得这价格贵吗？,Positive
2752,4726,5557,2023-06-18,小猪崽紫,导语：杨紫许凯cp名叫小猪崽紫！,Positive
2753,4727,5558,2023-06-18,AG战胜VG,导语：成都AG超玩会战胜VG，成功拿下比赛胜利，恭喜成都AG超玩会晋级半决赛！,Negative
2754,4728,5559,2023-06-18,肖战看到宝宝的反应,导语：《梦中的那片海》肖战看到宝宝的反应,Negative
2755,4729,5560,2023-06-18,AG完美运营节奏,导语：完美稳健的运营节奏！恭喜成都AG超玩会3-0获得比赛胜利！,Negative
2756,4730,5561,2023-06-18,白敬亭顾九思读书演我,导语：《长风渡》白敬亭顾九思读书演我,Positive
2757,4732,5563,2023-06-18,高考完第二天就去了淄博,导语：这是我三年以来最放松的时刻！,Negative
2758,4733,5564,2023-06-18,RNG对战TES,导语：2023LPL夏季赛，RNG对战TES,Positive
2759,4736,5567,2023-06-18,最酷的老爸,导语：在成长的这场大冒险中，你是一路陪我嬉笑打闹的大朋友，也曾为我变身超人，成为我最初的铠甲。你或许不善言辞，但岁月把你的话解码，写下了一个个爱的注脚。或许有一天你的步履变得蹒跚，但是没关系啊，在我心中你永远是那个#最酷的老爸#！,Positive
2760,4740,5571,2023-06-18,蔡徐坤美甲上有字,导语：蔡徐坤美甲上有字,Positive
2761,4742,5573,2023-06-18,从上班背的包看上班时间,导语：从一个包看上班时间,Positive
2762,4744,5575,2023-06-18,周杰伦上海演唱会,导语：周杰伦2023嘉年华上海演唱会，一起嗨翻魔都！10月12-15日（连开四场）,Negative
2763,4745,5576,2023-06-18,你毕业后第1份工作的薪资是多少,导语：近日，福建福州。网友晒出妈妈听到弟弟实习工资后开心大笑。你还记得自己毕业后第1份工作薪资是多少吗？,Positive
2764,4748,5579,2023-06-18,江西某中学学生疑似被老师要求弃考,导语：成绩差不能参加中考？江西某中学学生疑似接到班主任“弃考”要求 相关班主任否认......,Negative
2765,4750,5581,2023-06-18,Doinb想加入EDG,导语：Doinb：虽然我目前的竞技状态不如以前，但是如果Uzi需要我的话，我立马开车去（灵石路EDG俱乐部）。,Positive
2766,4751,5582,2023-06-18,布林肯访华,导语：经中美双方商定，美国国务卿安东尼·布林肯将于6月18日至19日访华。,Positive
2767,4752,5583,2023-06-18,吃个粽子还挺费铁丝的,导语：这粽子是非吃不可吗？,Positive
2768,4758,5589,2023-06-18,杨紫牛骏峰同框路透,导语：起猛了，胡湘湘都和小满崽子谈恋爱了～,Positive
2769,4759,5590,2023-06-18,孟美岐演唱会门票两天还没卖完,导语：孟美岐演唱会门票两天还没卖完 ！,Negative
2770,4761,5592,2023-06-18,张真源量身高,导语：张真源量身高姿势 ​，时代少年团旅游日常VLOG《时代夏令营2》花絮照掉落～,Negative
2771,4763,5594,2023-06-18,张杰演唱会到中场黄牛仍加价售卖,导语：6月17日，河南郑州。张杰巡回演唱会郑州第一场在河南省体育馆举行，晚上七点半开始，到九点时场外仍聚集大批黄牛。虽然已经演唱会中场，但380看台票仍要加到900一张。,Positive
2772,4764,5595,2023-06-18,与凤行编剧也是九鹭非香,导语：与凤行编剧也是九鹭非香,Positive
2773,4766,5597,2023-06-18,丁程鑫宋亚轩刘耀文湿发,导语：丁程鑫宋亚轩刘耀文湿发。真的是赏心悦目的容颜 ​,Positive
2774,4771,5602,2023-06-18,李现内心OS我听不见,导语：李现内心os：我听不见！,Negative
2775,4773,5604,2023-06-18,粉丝偷梅西袜子,导语：有网友晒照去梅西酒店房间偷袜子,Positive
2776,4774,5605,2023-06-18,室友在我的护发素里掺了脱毛膏,导语：室友在我的护发素里掺了脱毛膏,Negative
2777,4775,5606,2023-06-18,薛之谦听谈到赵英俊强忍着眼泪,导语：薛之谦听到谈赵英俊强忍着眼泪！,Negative
2778,4776,5607,2023-06-18,被这个工作搭子整破防了,导语：上班搭子、摸鱼搭子、开会搭子……你有什么工作搭子？有因为工作搭子破防过吗？,Positive
2779,4777,5609,2023-06-18,胡兵50万积分被东航清零,导语：胡兵东航50万积分被清零，维权失败,Negative
2780,4779,5611,2023-06-18,我主动说去领证男朋友的反应,导语：我主动说去领证男朋友的反应,Negative
2781,4781,5613,2023-06-18,广末凉子,导语：广末凉子，1980年7月18日出生于日本高知县高知市带屋町，歌手、演员。1994年，广末凉子参加日本P&G举办的“Clearasil 洗面乳”广告选拔，取得冠军。1996年，参与拍摄电视剧《悠长假期》，饰演一位钢琴才女，之后于1997年发行第一支单曲《认真恋爱五秒前》。2000年，主演电影《秘密》。2007年主演电影《重返泡沫时代》。2009年，主演电影《入殓师》，凭借该影片夺得第81届奥斯卡金像奖最佳外语片，同年与江口洋介、大泽隆夫等主演的电影《侠盗石川》在日本上映，饰演浅井茶茶。2010年，与福山雅治主演的大河剧《龙马传》在日本首播，饰演平井加尾。2013年，广末凉子凭借在电影《盗钥匙的方法》中的出色演出获得第55届蓝丝带赏最佳女配角奖。2014年，主演电视剧《圣女》。2016年，出演《直美与加奈子》、《望乡》和《买地区报纸的女子》等多部作品。2017年，出演电视剧《稻垣家的丧主》、《贵族侦探》和《太太请小心轻放》，电影《混合双打》。,Positive
2782,4782,5615,2023-06-18,秦岚王阳吻戏,导语：秦岚王阳新剧《闪耀的她》里的吻戏，也太甜了吧！,Positive
2783,4783,5616,2023-06-18,拖鞋真的是广东人的标配,导语：拖鞋真的是广东人的标配,Positive
2784,4784,5617,2023-06-18,江西工职院回应鼠头相关疑问,导语：6月17日，江西南昌，江西工职院“6·1”食品安全事件调查处理情况公布，最终确定异物为鼠头。,Negative
2785,4785,5618,2023-06-18,美国国务卿布林肯抵达北京,导语：北京时间6月18日上午7:30左右，美国国务卿布林肯抵达北京,Negative
2786,4786,5619,2023-06-18,瘦子说有人给他老婆发私信,导语：瘦子说有人私信骚扰他老婆，说瘦子在VIP合影环节搂她时对她图谋不轨,Negative
2787,4787,5621,2023-06-18,百果园回应女子团购西瓜被嘲讽,导语：近日，一女子吐槽在百果园使用团购券被区别对待。视频中女子愤怒称自己花6.89元团购了3斤西瓜，去门店核销券时被店员告知捡便宜买的西瓜会不甜，正常店内的西瓜是9.9元1斤。,Positive
2788,4788,5622,2023-06-18,婴儿高烧40度昏迷交警紧急开道送医,导语：6月9日，湖州。长兴交警接到求助，有个婴儿发烧至40度昏迷急需送到上一级医院救治，由于两地相距较远，又怕路上堵车，于是家长请求交警帮助。接警后，李家巷交警中队的队员立即警车开道帮助送医，原本40来分钟的车程仅用25分钟就抵达医院。目前，孩子已经脱离生命危险。,Negative
2789,4790,5624,2023-06-18,女生称洗澡后发现酒店房间有摄像头,导语：6月14日，有网友发文称，她入住安徽淮南环宇皇宫酒店两日，洗澡后全身赤裸发现房内有监控摄像头，且正对床头。酒店回应网上的摄像头安在走廊，且为监控死角。,Positive
2790,4792,5626,2023-06-18,孙俪解决邓超疑问的方式,导语：孙俪解决邓超疑问的方式！！让邓超经历了三个月的全职主夫生活！！,Negative
2791,4793,5627,2023-06-18,半个奢侈品圈都在李宇春演唱会,导语：半个奢侈品圈都在李宇春演唱会 ​,Negative
2792,4795,5629,2023-06-18,曾黎赵丽颖新剧演师徒,导语：曾黎赵丽颖新剧演师徒,Positive
2793,4796,5630,2023-06-18,父亲节祝福,导语：参与#父亲节祝福#话题活动，编辑你对父亲的祝福、分享与父亲的故事、甚至晒出与父亲的合照，精彩好礼等你来拿噢。,Positive
2794,4797,5631,2023-06-18,老人独自去看海公交司机默默陪一路,导语：山东青岛，老人独自坐公交到终点站未下车，司机李师傅询问后得知，老人从河南濮阳来探亲，想去看大海。李师傅正好交班休息，便开私家车带老人去看海，还一起合影留恋。,Positive
2795,4800,5634,2023-06-18,有人用满头白发换你意气风发,导语：6月17日，山东临沂，一男孩中考过后回家给奶奶磕头致谢，奶奶看到后瞬间破防，感动落泪。,Positive
2796,4801,5635,2023-06-18,鼠头变鸭脖事件校方市场监管方将被追责,导语：根据国内权威动物专家对提取的当事学生所拍现场照片和视频进行专业辨识，判定异物为老鼠类啮齿动物的头部。,Negative
2797,4803,5638,2023-06-18,在韩国比较吃香的中国女演员,导语：韩国比较吃香的中国女演员,Positive
2798,4804,5639,2023-06-18,偷偷藏不住暗恋成真预告,导语：《偷偷藏不住》暗恋成真版预告发布，是属于桑稚和段嘉许的双向心动！6月20日起，优酷全网独播～,Negative
2799,4805,5640,2023-06-18,杨紫许凯的cp感,导语：杨紫许凯承欢记CP感,Positive
2800,4806,5641,2023-06-18,苏醒妈妈不平衡了,导语：苏醒妈妈不平衡了,Positive
2801,4807,5643,2023-06-18,浙江宣传评广州地铁事件,导语：当前，在应接不暇的各类信息洪流下，我们更应该先静下来，好好想一想该如何去保护好自己那颗追求真相、维护正道的初心。毕竟，你怎样去对待这个世界，它就怎样反馈于你。,Positive
2802,4808,5644,2023-06-18,人民检察院正式批捕孙准浩,导语：韩联社消息，一直调查孙准浩的公安机关已收到检察院批捕文件。批准拘留后，公安一般将进行2个月左右的补充调查，然后进行起诉程序。,Positive
2803,4811,5647,2023-06-18,网文作家拒绝魔改亲自导演,导语：剧版《武神主宰》开播，该剧由原作者“暗魔师”亲自导演执导,Positive
2804,4812,5648,2023-06-18,端午节公司发了红皮粽子,导语：谁羡慕了我不说,Positive
2805,4813,5649,2023-06-18,与凤行首发剧照,导语：6月18日，由赵丽颖、林更新领衔主演的《与凤行》首发全阵容剧照，灵界、仙界、人间百态尽显其中，期待《与凤行》 更多精彩！,Positive
2806,4815,5652,2023-06-18,肖战说肖春生最大的遗憾是错过父亲,导语：肖战接受入戏独家专访，称肖春生最大的遗憾是错过父亲！,Positive
2807,4819,5657,2023-06-18,当事人回应帮接小孩未接上致孩子溺亡,导语：6月17日，广西桂林。男子受托帮接小孩未接上致孩子溺亡，法院判男子担责10%一事引发关注。,Positive
2808,4820,5658,2023-06-18,时空中的绘旅人,导语：多时空恋爱冒险手游《时空中的绘旅人》三周年盛典即将开启，精美卡牌与活动等你参与。,Positive
2809,4821,5659,2023-06-18,陈哲远偷吃沈月的饭,导语：《青春环游记》陈哲远偷吃沈月的饭,Positive
2810,4823,5661,2023-06-18,距拼多多今年618结束仅剩196天,导语：虽然今天是618，但距拼多多今年618结束还剩196天，“天天618”主打的就是一个惊喜不断。,Positive
2811,4827,5665,2023-06-18,牛仔裤里的小兜是干嘛用的,导语：不是用来扣手指装酷的吗,Negative
2812,4830,5668,2023-06-18,90后父亲5年为儿子做3辆车,导语：6月17日，山东济南。90后父亲辛鲁为了给孩子留下一个美好的童年，从儿子5岁时就亲自给他做车，目前已经做了3辆。,Positive
2813,4831,5670,2023-06-18,山东籍台湾老兵要把骨灰撒在故乡麦田,导语：去世后我不需要骨灰坛，把遗骨撒到故乡的麦田里，叶落归根......,Positive
