,index,Unnamed: 0,Date,Title,Introduction,prediction
2997,5368,6168,2023-08-18,EDG惜败EG,导语：8月19日6:00，BLG将会和EDG在败者组面对面！谁能晋级六强？我们拭目以待！,Positive
2998,5374,6174,2023-08-18,陈妍希沈佳宜式证件照,导语：白月光沈佳宜回来啦,Negative
2999,5375,6177,2023-08-18,白宇新剧智商担当,导语：白宇新剧《西出玉门》智商担当没跑了！！,Positive
3000,5376,6178,2023-08-18,夫妻俩车祸后被困手握手互相打气,导语：8月14日，黔西南。一辆小货车侧翻，事故时车头严重变形，车主夫妻俩被困车内。在等待救援时，夫妻俩一直握着手，伤势较轻的妻子一直给受伤较重的丈夫打气鼓励，不断提醒丈夫要清醒，要坚持，消防员已经到场开始救援，不要睡觉。20分钟后，消防员将两人救出。目前，夫妇二人还在医院接受治疗。,Positive
3001,5377,6182,2023-08-18,18岁男生暑假打3份工送姑姑金耳饰,导语：8月16日，河南焦作。18岁男生暑假做兼职、卖菜，攒钱给姑姑买千元金耳饰。,Positive
3002,5378,6183,2023-08-18,孙阳还原扔衣服名场面,导语：孙阳还原《孤注一掷》扔衣服名场面,Negative
3003,5380,6188,2023-08-18,漫画版安折陆沨颜值,导语：小蘑菇漫画版安折陆沨颜值，昨天上线后，路人网友狂赞！,Positive
3004,5381,6190,2023-08-18,BLG惜败DRX,导语：8月19日6:00，BLG将会和EDG在败者组面对面！谁能晋级六强？我们拭目以待！,Positive
3005,5382,6191,2023-08-18,周深唱二专新歌,导语：周深唱赞二专新歌的到时候发了你们最好给我在！,Positive
3006,5383,6193,2023-08-18,男子挂号因没听清楚被工作人员怼,导语：8月17日上海，男子去挂号因没听清工作人员说话被怼：是不是医生给你什么吃多了 目击者：很过分,Negative
3007,5387,6207,2023-08-18,狗子跳海救落水儿童被呛水去世,导语：8月15日，山东青岛一位网友发文“替一只奋力救落水儿童牺牲的狗子发声”，透露14日狗狗元宝跟小主人在沙滩玩耍，突然听到人群中有呼救声，元宝毫不犹豫跟主人跑过去，奋力顶着海浪向海里游去去救落水小孩。最后孩子得救了，元宝因海浪太大呛水没能挺过来，,Positive
3008,5388,6209,2023-08-18,2023暑期四大TOP,导语：网友评选的2023暑期四大TOP：电视剧TOP肖战《玉骨遥》；电影TOP王一博《热烈》：演唱会TOP：TFBOYS ; 综合实力TOP：朱一龙！你们提名谁！ ​,Positive
3009,5391,6216,2023-08-18,无畏契约洛杉矶全球冠军赛,导语：超能多核，战力超神！13代酷睿HX，为旗舰级游戏本提供战斗强“芯”，带来不输台式机的澎湃性能。无惧复杂使用环境，多线任务同步处理轻松拿捏；游戏帧数再度提升刷新上限，流畅顺滑疾速开启。,Negative
3010,5392,6218,2023-08-18,张艺兴感谢被申奥导演坚定选择,导语：正在热映的《孤注一掷》揭露境外诈骗产业链条，但不为人知的是主创人员所承担的风险，据导演申奥透露，从电影筹备到上映，都有收到来自境外的威胁。谈及与张艺兴的合作，申奥说张艺兴是一个非常敬业、有一股不服输精神的演员；张艺兴则感谢被导演坚定选择…,Positive
3011,5394,6220,2023-08-18,长时间滞缅重点地区会入黑名单,导语：对于在缅甸重点地区滞留时间长的群众，政府会依法依规将他们列入黑名单。,Negative
3012,5395,6222,2023-08-18,难怪你俩会成为情侣,导语：难怪你俩会成为情侣,Positive
3013,5400,6232,2023-08-18,6个动作每个8拍想瘦身稳了,导语：跟着蓝朋友一起，6个动作，每个做8拍，动作简单实用，只要坚持下去，效果立竿见影，跟着蓝朋友一起练起来吧~,Positive
3014,5403,6245,2023-08-19,800多赞的朋友圈长什么样,导语：给你再点一赞！,Negative
3015,5404,6246,2023-08-19,电影消失的她,导语：悬疑犯罪电影《消失的她》由陈思诚监制、编剧，崔睿、刘翔执导，朱一龙、倪妮、文咏珊领衔主演，杜江特邀主演，黄子琪主演。,Positive
3016,5405,6247,2023-08-19,东部战区位台岛周边海空联合演训,导语：8月19日，中国人民解放军东部战区位台岛周边组织海空联合战备警巡，举行海空等兵力联合演训，重点演练舰机协同、夺取制权等科目，检验战区部队联合作战实战能力。这是对“台独”分裂势力与外部势力勾连挑衅的严重警告。,Positive
3017,5406,6248,2023-08-19,吉林女生体制内离职打零工创业,导语：吉林女生娜达韩，作为中英双语播持专业学生，曾有着一份体制内编制的工作，但因追逐梦想，娜达韩还是选择了离职边打零工边创业，接过50块钱一条的后期剪辑。她称自己不想满足于现状，想尝试不一样的人生。网友：佩服她的勇气！,Negative
3018,5407,6249,2023-08-19,王鹤棣音乐节,导语：王鹤棣要参加音乐节，好期待啊[哇],Positive
3019,5408,6251,2023-08-19,魏大勋赵今麦版鬼怪,导语：魏大勋赵今麦,Positive
3020,5410,6253,2023-08-19,你好星期六下周是莲花楼,导语：《你好星期六》下周是《莲花楼》,Negative
3021,5412,6255,2023-08-19,谁能救救孟美岐,导语：《舞台2023》中，一开始郑卓熙对孟美岐说要守护她，结果郑卓熙选了挑战者。,Positive
3022,5414,6257,2023-08-19,魏大勋泼李雪琴一杯水后在角落里自罚一杯,导语：你好星期六魏大勋泼李雪琴一杯水后在角落里自罚一杯,Negative
3023,5416,6259,2023-08-19,妻子背丈夫出诊30多年不离不弃,导语：3岁那年，他因病导致身体残疾，至今身高只有90厘米。从业34年来，虽然行走不便，但无论刮风下雨，只要当地百姓有看病需求，他都会第一时间上门。结婚30多年来，不管出诊的道路多么崎岖，妻子黄淑珍都会一直陪伴左右。,Positive
3024,5417,6260,2023-08-19,杨紫好忙但不知道在忙什么,导语：玩泼水游戏，杨紫不仅没有挡住，还淋了自己一身,Positive
3025,5418,6261,2023-08-19,秦牛正威为不妥回复致歉,导语：秦牛正威为不妥回复致歉。,Negative
3026,5419,6262,2023-08-19,长相思剧组hi6收视率,导语：长相思剧组hi6收视率,Negative
3027,5420,6263,2023-08-19,解救被困缅甸的中科院博士,导语：2022年，在中科院某植物园做科研的张实，决定出国。从厦门经香港抵达曼谷，后转至泰缅边境的湄索再坐车到缅甸，等张实察觉不对劲时，他已经失去了自由。,Positive
3028,5421,6264,2023-08-19,杜锋告别赵睿欢迎周琦,导语：@杜锋Dufeng 指导发布长文，深情告别@赵睿rrrrrrr 并欢迎@周琦_26 的到来。,Positive
3029,5426,6269,2023-08-19,山东一地让独居老人吃上免费午餐,导语：山东德州，乐陵市丁坞镇为了让村里的独居老人能规律吃饭，在自愿报名的基础上成立“巧厨娘”志愿服务队，免费为老人们做午饭。这里不仅有统一厨房，还可以定点配送，让行动不便的老人不出门就能按时吃上热腾腾的午饭。服务队的姐妹们每天一大早就开始忙活着择菜洗菜，“尽量做到老人们的心坎儿里去！”,Positive
3030,5428,6272,2023-08-19,长相思第二季的防风邶剧照,导语：《长相思》第二季防风邶剧照，有人知道这是哪块的剧情吗？,Positive
3031,5429,6273,2023-08-19,福宝又吃醋了爷爷喊出夹子音,导语：8月18日，福宝又生气了，起因是爷爷来了以后没有第一时间理它。望着福宝哀怨的背影，爷爷甚至喊出夹子音...,Negative
3032,5430,6274,2023-08-19,久哲发文回应,导语：久哲发文回应被Hero取关！,Negative
3033,5431,6275,2023-08-19,张晚意看到杨紫邓为同框的反应,导语：表哥你怎么不笑了,Positive
3034,5433,6277,2023-08-19,尤长靖撮合那吾克热和张子豪现场加微信,导语：小尤也太e了！,Negative
3035,5436,6280,2023-08-19,马立奥来北京啦,导语：马立奥一家来北京啦,Negative
3036,5440,6284,2023-08-19,华西医院梁宗安入选最美医生,导语：四川大学华西医院呼吸与危重症医学科梁宗安教授光荣入选。,Negative
3037,5441,6285,2023-08-19,于文文的青春是周杰伦,导语：在周杰伦演唱会现场的@Kelly于文文 ：“你好 我的青春”,Negative
3038,5442,6286,2023-08-19,玲花不喜欢别人叫她全名的原因,导语：《星电音联盟》玲花听到粉丝喊她全名的反应，是因为觉得会有压力，很严肃,Positive
3039,5443,6287,2023-08-19,大宋探案局定档,导语：大宋探案局定档,Positive
3040,5444,6288,2023-08-19,张晚意这纱防谁呢,导语：张晚意这纱防谁呢,Negative
3041,5449,6294,2023-08-19,交警让女子戴头盔救了她一命,导语：近日，浙江，一女子骑电动车未佩戴头盔被交警拦下。没想到戴上头盔20分钟后，该女子与一辆轿车擦碰后脑袋着地，头盔成了“保命符”。,Positive
3042,5450,6295,2023-08-19,金砖扩容将为合作带来新活力,导语：引入新鲜血液，将为金砖合作带来新活力，也将提升金砖国家代表性和影响力。自带光芒的金砖，就应更闪亮一点，团结更多国家在一起，照亮更多的人。,Positive
3043,5451,6296,2023-08-19,今天第6个中国医师节,导语：白衣执甲，守护健康。今天第6个中国医师节，致敬生命的守护者！ ​,Positive
3044,5454,6299,2023-08-19,女子情绪不佳引燃物品造成火灾致其死亡,导语：澎湃新闻记者从上海长宁警方获悉，2023年8月18日凌晨，长宁区虹古路某小区内一民宅发生火灾，造成一名女子死亡。,Negative
3045,5455,6300,2023-08-19,Ella说山支回来了,导语：舞台《2023》孟美岐作为怪物舞台ELLA说山支回来了,Positive
3046,5456,6301,2023-08-19,文俊辉跳了SEVENTEEN串烧,导语：在美食节目《听说很好吃》居然看见文俊辉跳了SEVENTEEN串烧！,Positive
3047,5457,6302,2023-08-19,徐杰告别赵睿,导语：@徐杰_02 发博告别@赵睿rrrrrrr ：“曾经你是我的战友，未来我们仍是知己。愿你新的征程收获幸福与惊喜，远离伤病，健健康康的。”,Positive
3048,5458,6303,2023-08-19,严浩翔的耳骨夹,导语：严浩翔的耳骨夹，怎么可以辣么帅啊！ ​,Positive
3049,5461,6306,2023-08-19,京沪大战,导语：CBA联赛复赛第一阶段，今晚共有6场比赛进行，京沪大战，闽粤大战！记得准时观看！,Positive
3050,5463,6308,2023-08-19,久哲卸任Hero主教练,导语：南京Hero久竞人员变动公告：久哲不再担任俱乐部主教练一职！,Negative
3051,5464,6309,2023-08-19,四川地震,导语：愿平安！,Negative
3052,5467,6312,2023-08-19,司机连闯8个红灯送昏迷老人就医,导语：近日，辽宁盘锦，一老人突发疾病，女儿搀扶老人着急去医院，好心司机徐先生发现后立即让母女俩上车。,Positive
3053,5468,6313,2023-08-19,邓为你别太实诚了,导语：邓为你别太诚实，太可爱了吧！,Positive
3054,5469,6314,2023-08-19,张晚意说脸颊比心是最新的,导语：张晚意 居然连上10G网速了！ 在和檀健次卖萌表情包五连拍之“比心”时，张晚意直接来了一个最新流行的“脸颊比心”，有被潮到,Negative
3055,5470,6315,2023-08-19,久哲要去哪,导语：久哲要去哪？,Positive
3056,5472,6317,2023-08-19,檀健次教魏大勋跳舞,导语：檀健次现场教学魏大勋跳好6主题曲舞台，相柳孟宴臣我太爱了！！,Negative
3057,5473,6318,2023-08-19,少年涂山璟,导语：桐华另一部作品里有年少时的涂山璟，那是少年时还没遇到小夭的涂山璟，是对未来充满希望的涂山璟，是还是青衣男孩的涂山璟,Positive
3058,5475,6320,2023-08-19,张艺兴袁娅维跳锅庄舞,导语：今天音乐会上，张艺兴袁娅维跳锅庄舞,Negative
3059,5478,6323,2023-08-19,九尾去看林俊杰演唱会了,导语：九尾去看林俊杰演唱会了！,Positive
3060,5479,6324,2023-08-19,周深演唱会给粉丝的信好温暖,导语：周深演唱会开场给粉丝的信太暖了吧！,Positive
3061,5480,6326,2023-08-19,爸爸4年暑假接送26岁女儿上下班,导语：8月18日，上海。一女子发视频称爸爸每天到地铁站接自己下班的视频走红。,Positive
3062,5482,6328,2023-08-19,王丽坤化最淡的妆演恶女,导语：《灼灼风流》王丽坤化最淡的妆演恶女！！,Positive
3063,5484,6330,2023-08-19,谢谢你生命的守护者,导语：致敬医者仁心！,Positive
3064,5485,6331,2023-08-19,大山东连红绿灯都好客,导语：自己是从江苏到日照旅游的，在去海边的路上，就看到红绿灯的电子屏上显示着“礼让外地车，远来都是客”，感觉很暖心。,Positive
3065,5486,6332,2023-08-19,杨超越直球吻戏,导语：《七时吉祥》杨超越直球吻戏,Negative
3066,5488,6334,2023-08-19,曾志伟被曝住院动手术,导语：据媒体报道，现年70岁的著名男星、TVB（无线电视）总经理曾志伟，被曝于近日在台北某高级医院，秘密进行了动脉瘤手术。,Positive
3067,5489,6335,2023-08-19,冯绍峰45岁状态,导语：电视剧《灼灼风流》今日开播，看冯绍峰45岁的状态是真的很不错！,Positive
3068,5491,6337,2023-08-19,黄子韬说红得靠命,导语：《星电音联盟》黄子韬对刘宇说红得靠命,Positive
3069,5493,6339,2023-08-19,监控下医生向病人家属强行塞红包,导语：近日，湖北襄阳，监控记录下医生向病人家属强行塞“红包”的暖心一幕。,Positive
3070,5495,6341,2023-08-19,檀健次胖过没丑过,导语：没想到檀健次也胖过，奶呼呼的太可爱了！,Positive
3071,5496,6342,2023-08-19,T1锁定S13资格,导语：第五局KT野辅接连犯错，Oner也连着丢掉大龙，关键时刻Faker妮蔻完美开团，助T1淘汰KT，锁定S13全球总决赛参赛资格！,Negative
3072,5497,6343,2023-08-19,王玉雯王子奇一起追灼灼风流,导语：什么梦幻联动，王玉雯王子奇一起在追《灼灼风流》，今晚18点看起来！,Positive
3073,5501,6347,2023-08-19,去平潭岛怎么玩,导语：#去平潭岛怎么玩#这个游玩攻略对你应该有用 都说“陪你看日落的人 比日落本身更温柔”因为重要的不仅仅是日落，而是陪在你身边,Positive
3074,5502,6349,2023-08-19,质疑左立理解左立成为左立,导语：《战之巅峰》质疑左立理解左立成为左立,Positive
3075,5505,6352,2023-08-19,T1对战KT,导语：2023LCK春季赛季后赛Round2，T1对战KT,Negative
3076,5508,6355,2023-08-19,男子家全屋使用不锈钢家具惊呆女友,导语：8月18日，北京。男子家全屋使用不锈钢家具惊呆女友。,Negative
3077,5509,6356,2023-08-19,秀才 一笑倾城,导语：秀才 一笑倾城,Positive
3078,5513,6361,2023-08-19,张晚意演我看檀健次跳舞,导语：张晚意演我看檀健次跳舞,Positive
3079,5515,6363,2023-08-19,东部战区位台岛演训长时段抵近慑压,导语：8月19日，中国人民解放军东部战区位台岛周边组织海空联合战备警巡，举行海空等兵力联合演训。,Negative
3080,5516,6364,2023-08-19,孤注一掷票房破25亿,导语：恭喜《孤注一掷》票房破25亿！,Negative
3081,5517,6365,2023-08-19,2023暑期流量票房四顶,导语：网友评选的2023年流量票房四顶 ​​​：朱一龙《消失的她》 ；张艺兴《孤注一掷》 ；王一博《热烈》 ；于适 《封神》；四部电影都很不错，四位都是演技实力派！ ​,Positive
3082,5518,6366,2023-08-19,长相思爆了对谁的影响最大,导语：长相思爆了对谁的影响最大,Negative
3083,5520,6368,2023-08-19,杨紫邓为打一把伞,导语：杨紫邓为打一把伞,Negative
3084,5521,6369,2023-08-19,是e人撸猫才有的场面,导语：猫咪：我什么场面没见过,Negative
3085,5523,6371,2023-08-19,浙江一学校的军训是集体摸鱼,导语：8月18日，浙江丽水。当地一学校的军训是集体“摸鱼”，据老师介绍，抓鱼活动一直都是该校军训期间的特色活动之一！,Negative
3086,5524,6372,2023-08-19,商家回应售价2.7万玉镯实际价值两三百,导语：她今年5月份去云南旅游时，花27000元购买了一个黄龙玉手镯，拿回家发现手镯内侧有一个标签，抠掉标签后，竟然有一个裂纹。专家鉴定后发现这个手镯的实际价值竟然只有二三百元。,Negative
3087,5525,6373,2023-08-19,9岁女孩患白血病11岁哥哥摆摊筹钱,导语：9岁女孩患白血病11岁哥哥摆摊筹钱,Positive
3088,5526,6374,2023-08-19,黄子韬左立姜潮徐艺洋鑫仔淘汰,导语：《战至巅峰》黄子韬左立姜潮徐艺洋鑫仔淘汰,Positive
3089,5527,6375,2023-08-19,金晨孤注一掷25亿剧照,导语：金晨《孤注一掷》25亿剧照,Positive
3090,5528,6376,2023-08-19,白敬亭刘昊然魏大勋明天见,导语：白敬亭、刘昊然、魏大勋《现在就出发》明天见,Negative
3091,5529,6377,2023-08-19,孤注一掷打破2023年连续破亿纪录,导语：据猫眼专业版数据，电影《孤注一掷》单日票房连续15天破亿，打破今年由《消失的她》保持的连续14天单日票房破亿纪录，创2023年单片连续破亿天数新高，进入影史连续破亿纪录前3,Negative
3092,5530,6378,2023-08-19,女子称花900买票看演唱会全程看不到人,导语：8月18日，内蒙古呼和浩特。一女子发视频称，看演唱会自己的座位处于视线盲区。当事人于女士表示，花了900元买了看台区最贵的票，结果全程看不到人和屏幕，只能看到铁架子。感觉很无语，希望可以调整一下。,Negative
3093,5532,6380,2023-08-19,Angelababy张大大聊和杨幂组队,导语：《战至巅峰》Angelababy张大大聊和杨幂组队,Positive
3094,5533,6381,2023-08-19,尤长靖芭比粉西装,导语：尤长靖成都演唱会造型，真空芭比粉西装帅出新高度！,Positive
3095,5534,6382,2023-08-19,演技带感的疯批男主,导语：演技带感的疯批男主,Positive
3096,5539,6387,2023-08-19,周深最没想到国外听过他唱歌,导语：周深没想到各个 行 业的人都听过他唱歌，国外的观众听过他唱歌这是他最没想到的，也是觉得最神奇的。周深还自曝从小都不怎么过生日，反而是歌迷创造了很多有意义的日子。,Negative
3097,5540,6388,2023-08-19,黄子韬评价徐艺洋,导语：《战至巅峰2》黄子韬徐艺洋缺乏默契,Positive
3098,5541,6389,2023-08-19,魏大勋听杨紫叫哥哥的表情,导语：《你好星期六》魏大勋听杨紫叫哥哥的表情,Positive
3099,5542,6390,2023-08-19,公交车开一路我的脸丢一路,导语：公交车开一路我的脸丢一路,Negative
3100,5545,6393,2023-08-19,熊猫花花到底有多宠粉,导语：花花背对着大家找笋笋，找到后转过身来面对着大家吃，这也太宠粉了吧～,Positive
3101,5546,6394,2023-08-19,白大褂是他们的战袍,导语：8月19日，是第六个中国医师节。致敬所有医务工作者！,Positive
3102,5547,6395,2023-08-19,宋亚轩说是尊嘟被我猜中喽,导语：宋亚轩：《全员加速中》 是尊嘟！被我猜中喽O.o ​。哈哈哈这么可爱的宝宝是尊嘟假嘟[舔屏]期待期待[打call][打call],Positive
3103,5548,6396,2023-08-19,虞书欣和工作室比物料,导语：虞书欣和工作室比物料,Positive
3104,5549,6397,2023-08-19,相柳这是你吗,导语：《长相思》相柳这是你吗？,Positive
3105,5550,6398,2023-08-19,金晨孤注一掷最惨的一段戏,导语：@金晨 工作室今日发布“安娜出海全实况记录”花絮，在《孤注一掷》中金晨最惨的一场戏就是这一场了吧,Positive
3106,5551,6399,2023-08-19,成毅李莲花战报,导语：成毅《莲花楼》李莲花战报,Positive
3107,5552,6400,2023-08-19,女孩晒姥爷寿宴超大餐桌,导语：近日，河北。一女孩晒姥爷的生日家宴，全家围坐在一起，桌子转盘大到令人惊讶，中间超大“草坪”像个足球场。网友:这氛围绝了，得打电话叫姥爷吃菜，真是一桌子的幸福。,Positive
3108,5555,6403,2023-08-19,张元英蓝色挂脖连衣裙造型,导语：张元英蓝色挂脖连衣裙造型,Positive
3109,5556,6404,2023-08-19,杨紫张晚意情侣装,导语：《你好星期六》杨紫张晚意好甜啊，今晚一起来看节目,Negative
3110,5558,6406,2023-08-19,导演谈邓为表演方式,导语：《长相思》导演谈邓为表演方式,Positive
3111,5559,6407,2023-08-19,马嘉祺问我是还是不是,导语：《全员加速中》马嘉祺问我是还是不是,Negative
3112,5560,6408,2023-08-19,内江4.2级地震,导语：08月19日15时31分在四川内江市市中区发生4.2级地震，震源深度8千米。 ​​​,Positive
3113,5561,6409,2023-08-19,退休女老师去世捐遗体成大体老师,导语：60岁退休女教师捐献遗体，以另一种身份延续教育精神……致敬！,Positive
3114,5563,6411,2023-08-19,上海六院称已连夜处理窗口人员阴阳怪气事件,导语：8月17日，一男子在上海第六人民医院与窗口工作人员发生争执。起因为男子没听清讲话多问了一遍，却遭到了对方阴阳怪气的回怼。,Positive
3115,5564,6412,2023-08-19,封神现代版,导语：封神现代版,Positive
3116,5565,6413,2023-08-19,稀有巨型甲虫彩臂金龟现身广东,导语：近期，家住广东韶关大山中的一位居民在自家门口发现了一只外形奇特、趋光性的巨型甲虫。他好奇地上网一查，发现是国家二级保护动物——彩臂金龟！,Negative
3117,5567,6415,2023-08-19,逆水寒手游十年之约,导语：逆水寒手游说至少会好好服务玩家十年，让MMO再次伟大。,Positive
3118,5568,6416,2023-08-19,李玟控诉中国好声音的音频是不是恶意剪辑,导语：在这段长达9分钟的录音中，李玟声泪俱下控诉《中国好声音》，说她去《中国好声音》，“是把我的命都不要了”，硬撑着乳腺癌和腿部疾病的身体，去参与节目的录制，完全是出于对节目的热爱，对音乐的热爱，对年轻人的热爱。可是在节目现场，节目组的一系列操作却让她感到寒心。,Negative
3119,5569,6417,2023-08-19,玉剑美人陈都灵,导语：陈都灵演绎索拉卡玉剑仙国风CG大片造型适配度好高，仿佛从原画里走出来的玉剑仙本仙~,Positive
3120,5572,6420,2023-08-19,麻醉医生说请别叫我麻醉师,导语：8月19日，陕西西安。他们常常被叫做“麻醉师”，在很多人的认识里，他们只是给患者打一针就没事了的“闲人”。,Positive
3121,5573,6421,2023-08-19,长相思之玱相思,导语：《长相思之玱相思》没有人嗑玱玹x相柳吗？表哥大婚，相柳穿的红衣。,Negative
3122,5574,6422,2023-08-19,你好星期六弥补了长相思意难平,导语：《长相思》剧组做客《你好，星期六》弥补了我的意难平！你们的同框也太甜了吧！,Positive
3123,5576,6424,2023-08-19,长相思导演回应官配为什么不是男主,导语：长相思导演回应为什么官配不是男主,Negative
3124,5577,6425,2023-08-19,魏大勋新综艺官宣,导语：魏大勋官宣新综艺《现在就出发》，一起期待大勋的表现吧[哇],Negative
3125,5578,6426,2023-08-19,徐静雨预测WBG夺冠,导语：徐静雨称像素像库里，善于投射远距离发炮，给联赛带来一定的变革意义；野猫像阿尔斯通，路人王转型职业。而WBG就像NBA季后赛期间的丹佛，成绩稳定且强大，冠军期许是WBG！,Positive
3126,5579,6428,2023-08-19,辅警夜跑听到几个词劝阻裸聊诈骗,导语：日前，江苏南京，辅警小范下班后夜跑，发现路边男子正焦急打着电话，还听到“把钱转过来”“下载软件”之类的话，小范瞬间意识到男子可能遭遇诈骗。小范随即告知身份，将男子带回派出所。据悉，该男子与人“裸聊”后被勒索，幸亏小范及时发现。男子接受教育并表示了感谢。,Positive
3127,5580,6429,2023-08-19,宁艺卓回国后首个solo舞台,导语：《舞台2023》宁艺卓翻唱了陶喆的《Melody》，这也是她回国后首个solo舞台，来看！,Positive
3128,5583,6432,2023-08-19,王鹤棣港风隧道大片,导语：《你好星期六》王鹤棣港风隧道大片,Negative
3129,5584,6433,2023-08-19,赵丽颖穿得好保暖,导语：赵丽颖穿得好保暖,Positive
3130,5586,6435,2023-08-19,长相思追剧总结,导语：杨紫张晚意邓为檀健次《长相思》追剧总结，人物，场景都很好，越看越上头，演员演技把每个角色都演活了，期待#长相思#第二季！ ​,Positive
3131,5587,6436,2023-08-19,辞职后被新工作治愈了,导语：百变生活体验官池早，体验消防员不断超越自我，用正能量拥抱每一种生活,Positive
3132,5588,6437,2023-08-19,男子手臂割伤幸好有他们接力护送,导语：近日，聊城一男子手臂被机器割伤，聊城交警护送去济南就医，因对济南路况不熟悉，请求济南交警引导前往医院。接到求助后，高速支队槐荫大队民警立即前往济南北收费站出口等待。接到求助车辆后，仅用时20分钟便抵达医院。点赞！这就是中国警察的速度！,Positive
3133,5590,6439,2023-08-19,把微信状态当成朋友圈发,导语：把微信状态当成朋友圈来发,Negative
3134,5591,6440,2023-08-19,张智霖听到袁咏仪的反应,导语：《暗杀风暴》路演张智霖听到袁咏仪的反应,Negative
3135,5593,6442,2023-08-19,花花和圆润干妈第一次见面,导语：分享花花和干妈陈园润的日常生活,Positive
3136,5594,6443,2023-08-19,中国程序员拒写赌博程序遭拔14颗牙,导语：中国一男子因未编写出赌博游戏程序，在越南遭到数月的囚禁、虐待。,Negative
3137,5596,6445,2023-08-19,张栋梁镜头下的林志颖张远徐良,导语：@张栋梁Nicholas 晒《#披荆斩棘#》宿舍自拍视频，镜头下的林志颖张远徐良都好帅啊,Positive
3138,5597,6446,2023-08-19,王一博陈烁海报拍摄花絮,导语：王一博《热烈》陈烁海报拍摄花絮来啦~,Positive
3139,5599,6448,2023-08-19,村民从家门口直飞北京看升旗是啥体验,导语：距离湖南湘西边城机场仅15公里的十八洞村，51名村民成为首批乘客直达北京，并在天安门广场看升旗仪式。,Positive
3140,5602,6451,2023-08-19,甘肃一文物古建筑被改造成日式餐厅,导语：在甘肃天水古城内，一处建于明清时期的文保院落，如今被营造成日式餐厅，已看不到中式古建风貌。,Positive
3141,5603,6452,2023-08-19,徐海乔被郭晓婷说恋爱脑,导语：徐海乔《灼灼风流》来了，郭晓婷调侃恋爱脑变了,Positive
3142,5605,6454,2023-08-19,周深演唱会倒计时,导语：周深说“准备的日子都是快乐的！谢谢你们的光照亮了我，让我拥有足够的力量站在这里唱给你们听！”,Positive
3143,5608,6457,2023-08-19,女生手术取出被戳进额头20年铅笔芯,导语：8月16日，北京，一位女生晒出手术取出铅笔芯的恢复情况。透露20年前把铅笔芯戳进额头皮肤里，眉毛上方有一小块黑色。在医院整形外科进行手术，将铅笔芯取出，如今快半年时间，额头还有一点小疤痕，皮肤表面一点凹凸不平。,Negative
3144,5613,6463,2023-08-19,我经过风暴各平台开分,导语：电影《我经过风暴》各平台开分,Negative
3145,5616,6466,2023-08-19,魏大勋李雪琴打一把伞,导语：魏大勋李雪琴打一把伞,Negative
3146,5617,6467,2023-08-19,张晚意清唱输了你赢了世界又如何,导语：张晚意清唱输了你赢了世界又如何,Negative
3147,5620,6471,2023-08-19,薛凯琪主打一个嘴硬,导语：#吃货达人打卡吧# 薛凯琪主打就是一个嘴硬，坚决不在本人面前承认[笑cry]自始至终就没有相信过宋木子[允悲],Negative
3148,5621,6472,2023-08-19,夏威夷大火废墟中有很多X字样,导语：在损失最惨重的拉海纳小镇，很多建筑和车辆被喷上“X”字样，意味着其中有尚未被识别身份的遇难者遗体。,Negative
3149,5622,6473,2023-08-19,NCTDREAM出发上海签售,导语：NCT DREAM来中国啦,Positive
3150,5623,6474,2023-08-19,张智霖真人版地铁跑酷,导语：张智霖真人版地铁跑酷,Negative
3151,5625,6476,2023-08-19,丈夫逼妻子回家遭拒当街引爆手榴弹,导语：8月15日，也门亚丁一名男子赴妻子娘家劝她回家时，当街引爆手榴弹炸死妻子和自己。,Negative
3152,5626,6477,2023-08-19,男子被高压枪往身体打气结果肠子爆了,导语：近日，浙江湖州。一位躬身行走、痛苦不堪的瘦弱男子走进医院急诊室，捂着肚子直喊痛。医生询问病史时，男子支支吾吾不好意思开口，陪同人员告知：“别人跟他开玩笑，把高压枪对准他的肛门打气了。”,Negative
3153,5627,6478,2023-08-19,曾黎素颜状态,导语：曾黎素颜状态真心好 好美,Positive
3154,5628,6479,2023-08-19,郑秀妍重庆演出将延期,导语：郑秀妍重庆演出将延期，没关系等待下一次的相逢！,Positive
3155,5629,6480,2023-08-19,铅衣医生1年受强X光辐射700万次,导语：介入手术，全程需在强X光辐射下进行。作为介入治疗的医生，手术时需全程穿上30多斤重的铅衣。一个人，平均一天2台手术，一年下来就是700多台，这相当于接受了700多万次的强X光照射。,Negative
3156,5630,6481,2023-08-19,演员赵荀发文感谢民警,导语：8月16日，演员赵荀深夜发文：其子突然晕厥，感谢武汉民警及时出手施救。,Positive
3157,5634,6485,2023-08-19,邓为紫色毛绒爱心,导语：邓为《你好星期六》剧照，紫色毛绒爱心好可爱~,Positive
3158,5635,6486,2023-08-19,6个人帮薛凯琪吃瓜,导语：#吃货达人打卡吧#薛凯琪吊脚吃酸嘢主打一个全靠外力[允悲],Negative
3159,5636,6487,2023-08-19,健次走了相柳来了,导语：家人们，檀健次在《你好星期六》上用相柳的语气说话，这次是健次走了相柳来了，狂喜中,Negative
3160,5637,6488,2023-08-19,中国基建太牛了,导语：日前，宣绩铁路水阳江特大桥跨皖赣铁路连续梁顺利实现转体对接，成功跨越皖赣铁路，标志着宣绩铁路全线重难点控制性工程取得重大突破。该连续梁重4680吨、长72米，是宣绩铁路唯一一座转体连续梁。,Positive
