,index,Unnamed: 0,Date,Title,Introduction,prediction
2096,3648,4187,2023-07-13,复旦现场领录取通知书名额20秒抢空,7月9日，复旦大学首次为提前批、强基计划、外语类保送生开放118个现场颁发录取通知书的名额，不到20秒，热情的新生就将名额秒空。,Negative
2097,3649,4188,2023-07-13,王鹤棣的微博像朋友圈,王鹤棣分享日常，把微博当朋友圈来用，很好请继续保持,Negative
2098,3653,4192,2023-07-13,Knight,传说是不会停止的，无论在哪一个时空它都将被记住。正标题是爱与正义的冒险，友情与勇气的故事。副标题是，你见过一群蠢货在青春道路上的抛头颅洒流量的故事。,Negative
2099,3655,4194,2023-07-13,侵权易烊千玺小吃店被强执,天眼查App显示，近日，厦门原动力品牌管理有限公司及法定代表人郭某某、厦门市思明区快乐一堡小吃店新增一则被执行人信息，执行标的100万元，关联案件为易烊千玺与上述被执行人相关人格权纠纷，执行法院为厦门市湖里区人民法院。,Positive
2100,3657,4196,2023-07-13,如果魏大勋演王源哥哥,《追光的日子》如果魏大勋演王源哥哥，感觉很好磕！阳光开朗但突逢变故变得消沉冷淡的高远，和霸道但是内心充满爱的孟宴臣。奶狗弟弟被狼狗哥哥救赎！,Positive
2101,3658,4197,2023-07-13,素颜的谭松韵,素颜的谭松韵,Positive
2102,3659,4198,2023-07-13,JDG换人,JDG对战RA第二局，JDG换上新人中单Lzq！,Positive
2103,3660,4200,2023-07-13,贾静雯和高圆圆每年都会见几次,新浪娱乐独家对话@贾静雯 ，说和高圆圆每年都会见几次！,Positive
2104,3661,4201,2023-07-13,李维嘉吴昕比水浓一点但又没超过血,维嘉说和吴昕他们的关系比水浓一点但又没超过血，以前没有很亲近现在也没有很疏远，并且大家的初心到现在都没怎么变,Positive
2105,3664,4204,2023-07-13,姜爷爷一口一口喂爱宝吃饭,7月7日，旅韩大熊猫“华妮”产下一对雌性幼崽，产后姜爷爷悉心照料着虚弱的爱宝和大熊猫幼崽们。,Positive
2106,3666,4206,2023-07-13,朋友邀约玩上车却直奔缅甸,近日，四川遂宁2男子接到朋友电话邀约去玩，车上睡醒后听到“弄到缅甸”，立马发消息让人帮忙报警。,Negative
2107,3669,4209,2023-07-13,买东西真不能太爽快,买东西太爽快被服装店老板娘杀熟！,Negative
2108,3670,4210,2023-07-13,千年古都京彩焕新,千年古都，京彩焕新。,Positive
2109,3671,4212,2023-07-13,迪丽热巴三万水师原来是三万水狮,迪丽热巴晒任安乐嫁妆，三万水师变“三万水狮”！,Positive
2110,3672,4213,2023-07-13,魏大勋的手可以单独出道,《我的人间烟火》孟宴臣别太能打，手控表示也疯了……,Negative
2111,3673,4214,2023-07-13,于正评价陈哲远,于正评价陈哲远说他聊起表演来有十万个为什么，用心又不把目的放在前面的演员值得被更多人看见～,Positive
2112,3674,4215,2023-07-13,好想被打入冷宫,打开淘宝搜【太热了】，给你泼桶水凉快凉快！,Positive
2113,3675,4216,2023-07-13,易梦玲不像是第一次演戏,易梦玲在新节目《一拍即合的我们》里的表现好亮眼呀，真的不像是第一次演戏，美女对我的眼睛很友好！,Positive
2114,3678,4219,2023-07-13,医生建议空调最好调到26℃,炎炎夏日，该如何科学使用空调，才能在尽享清凉的同时又避免“空调病”的发生呢？,Positive
2115,3679,4220,2023-07-13,邓伦再成被执行人,企查查APP显示，近日，邓伦与上海盘海文化传媒有限公司再新增被执行信息，执行标的9.88万元，申请执行人为佛山市云米电器科技有限公司，案由为服务合同纠纷。值得关注的是，此前，邓伦与上海盘海文化传媒有限公司已因该案件被强制执行174万余元。 ​​​,Negative
2116,3682,4223,2023-07-13,阿娇网名是永不让你失望的脸,钟欣潼《一拍即合的我们》今日播出，姐姐的网名居然是“永不让人失望的脸”，名副其实没错了~,Positive
2117,3683,4224,2023-07-13,护士一把接过60斤男童飞奔到抢救室,孩子父亲体力不支，马梦晴接过60斤重的孩子继续飞奔，“不知道当时哪来那么大的劲。”经及时治疗，孩子已康复出院。,Positive
2118,3684,4225,2023-07-13,母亲患癌19岁儿子急赚钱被骗缅甸,7月13日，湖北。母亲查出癌症，19岁正上大一的弟弟急于赚钱被骗缅甸。姐姐：弟弟，我们很担心你！,Positive
2119,3687,4228,2023-07-13,谁有后羿的电话,谁有后羿的电话啊,Negative
2120,3688,4229,2023-07-13,碟中谍7有多敢拍,《碟中谍7》有多敢拍？阿汤哥有多拼？动作大片《碟中谍7》终于来了，它有哪些精彩看点？,Positive
2121,3689,4230,2023-07-13,8个数字看我国网络强国建设成就,党的十八大以来，我国网络基础设施建设步伐正在加快！加油！,Positive
2122,3690,4231,2023-07-13,半夜被掏空是冰箱的命运,哈哈哈，有的人连我在某么抢的小冰箱也不放过“半夜被冰箱掏空了”,Positive
2123,3691,4232,2023-07-13,上海大叔煮丝袜奶茶曾拒绝百万买断费,上海曹杨地区藏着这样一家平价网红港式奶茶店，靠一杯丝袜奶茶火了15年，吸引了超多奶茶党去打卡。店主老陈告诉记者曾有人想用百万买断他的奶茶店，但因自己喜欢做港式奶茶，所以拒绝了。,Negative
2124,3692,4233,2023-07-13,贾静雯回应修杰楷pick秋瓷炫,贾静雯回应修杰楷pick秋瓷炫,Negative
2125,3693,4234,2023-07-13,JDG战胜RA,2023LPL夏季赛常规赛，JDG 2-0战胜RA，恭喜JDG！,Negative
2126,3694,4235,2023-07-13,于正回应吴谨言两年没戏拍,于正回应吴谨言两年不进组，但话剧综艺也没闲着，现在进组了期待新戏,Positive
2127,3695,4236,2023-07-13,欢颜有11个主演,《欢颜》这主演阵容太强，飙戏画面好爽，期待值拉满了！,Negative
2128,3697,4238,2023-07-13,张鲁一演五年没出门宅男,张鲁一演五年没出门宅男,Positive
2129,3698,4239,2023-07-13,中方工作人员给爱宝幼崽喂奶画面,据@中国大熊猫保护研究中心 ：我们的奶爸在韩国，与韩方专家团队一起，为“华妮”产后饲养管理和新生宝宝健康成长保驾护航。,Positive
2130,3702,4243,2023-07-13,许允真ins里的金珉奎,偶然客串出现在LE SSERAFIM许允真INS里的SEVENTEEN金珉奎,Positive
2131,3705,4246,2023-07-13,西湖里的每一朵荷花都是他的孩子,世人大多只知西湖荷景美不胜收，却不知这美的背后是养荷人的呕心沥血。养护西湖荷花，陈来弟师傅一干就是44年，西湖里的每一朵荷花，都是他辛勤培育的孩子。而本周六，陈师傅将带着一身荷香正式退休。,Positive
2132,3708,4250,2023-07-13,井川里予回应近照,井川里予回应近照,Negative
2133,3712,4255,2023-07-13,徐梦洁刘宇演陈小希江辰,徐梦洁刘宇在《一拍即合的我们》演《致我们单纯的小美好》的陈小希和江辰,Positive
2134,3713,4256,2023-07-13,村里人都叫她牡丹西施,“画画很自由，能照顾家里，也能增加家庭收入”。桂怀芳称，一幅十米长的牡丹工笔画半月能完成，大概能挣4000元。,Positive
2135,3714,4257,2023-07-13,爱宝双胞胎幼崽吃奶,爱宝乐园公布双胞胎熊猫幼崽吃奶视频,Negative
2136,3715,4258,2023-07-13,迪丽热巴吉娜爱丽丝热聊,迪丽热巴吉娜爱丽丝热聊,Positive
2137,3716,4259,2023-07-13,迪丽热巴抛媚眼,家人们，谁懂啊，看到热巴和龚俊片场花絮，真的有点甜拉丝了，热巴wink媚眼，太子殿下就害羞啦，哈哈哈哈，安乐你使劲撩他我爱看~,Positive
2138,3717,4260,2023-07-13,王心凌回复徐梦桃,王心凌拍VCR没叫徐梦桃！结果徐梦桃跑到微博问！王心凌回复说遗漏了！这个回复真的好有爱啊,Positive
2139,3719,4262,2023-07-13,北京平均月薪13438元,7月12日，全国38个核心城市中最新平均月薪数据出炉。据平台公布的2023年第二季度《中国企业招聘薪酬报告》，二季度，广东4城市平均招聘月薪破万。二季度上海继续位居榜首，平均招聘月薪13486元；北京次之，平均月薪13438元。,Positive
2140,3720,4263,2023-07-13,张一山说拍家有儿女不背词一条过,《一拍即合的我们》张一山说拍《家有儿女》不背词一条过,Negative
2141,3721,4264,2023-07-13,长相思排播,长相思排播,Positive
2142,3722,4265,2023-07-13,周杰伦福州演唱会审批通过,周杰伦福州演唱会时间审批通过时间∶2024.5.16-19日（连开4场）地点∶福州海峡奥体中心体育场,Positive
2143,3724,4268,2023-07-13,广汽三菱全员信宣布停产裁员,近日，有媒体曝光《广汽三菱全体员工的一封信》。信中表示，由于销售远未达预期，经营陷入困境，广汽三菱6月份正式进入临时停产阶段，将根据实际情况进行人员结构优化。信末有总经理山本贤一朗和执行副总经理李曲明的签名，发布时间为2023年7月12日。,Negative
2144,3725,4269,2023-07-13,十四冬举办时间定了,中华人民共和国第十四届冬季运动会将于2024年2月17日至2月27日在内蒙古自治区呼伦贝尔市举办。,Negative
2145,3727,4271,2023-07-13,AG官宣更名,AG CF官宣更名“成都AG”，将以全新姿态开启新的篇章！,Negative
2146,3730,4274,2023-07-13,谢娜看三国半夜给陆毅打电话,《一拍即合的我们》谢娜看《三国》半夜给陆毅打电话,Negative
2147,3731,4275,2023-07-13,恭喜他们结婚了,7月11日，山东威海，赵女士在闺蜜介绍下认识了现在的老公，两人见面第2天确定恋爱关系，恋爱4年仅见面17次，目前两人已经领证，准备明年举行婚礼。赵女士表示，异地恋很辛苦，但老公保家卫国，自己很骄傲，会永远支持他的工作。,Positive
2148,3732,4276,2023-07-13,4岁宠物鸡被咬伤兽医缝40针救活,近日，湖北武汉。公鸡被宠物狗咬伤，主人急忙将其带往医院救治，医生缝了40多针将公鸡救活。,Negative
2149,3733,4277,2023-07-13,清华博士花1月自制极光向女友求婚,北京，清华理工博士花1月自制极光向女友求婚。,Negative
2150,3734,4278,2023-07-13,刘诗诗孔雀蓝眼妆,刘诗诗最新大片释出，孔雀蓝眼妆清冷神秘。,Positive
2151,3738,4282,2023-07-13,吴俊霆徐梦洁吻戏,《一拍即合的我们》开播，@吴俊霆 @徐梦洁 合作表演性转版《二十不惑》，吻戏甜度超标！,Positive
2152,3740,4284,2023-07-13,龚俊说任安乐别乱搞,哈哈哈哈别乱搞,Positive
2153,3743,4287,2023-07-13,玉骨遥名场面是肖战设计讨论的,《玉骨遥》名场面是肖战设计讨论的,Positive
2154,3744,4288,2023-07-13,张百乔老婆回应被造黄谣,张百乔老婆回应被造黄谣：已报警并进行区块链证据保全，女孩子不要怕，拿起法律武器保护自己,Negative
2155,3745,4289,2023-07-13,安乐传回应片头制作,《安乐传》回应片头制作：正在努力修改中,Negative
2156,3746,4291,2023-07-13,2岁女孩见爸爸双胞胎兄弟当场懵了,近日，马来西亚。女儿第一次看到爸爸的双胞胎兄弟，分不清哪个才是“真爸爸”。,Positive
2157,3747,4292,2023-07-13,揭秘茉酸奶背后公司,天眼查App显示，茉酸奶关联公司上海伯邑餐饮管理有限公司成立于2014年5月，法定代表人为赵伯华，注册资本50万人民币,Negative
2158,3749,4294,2023-07-13,马嘉祺电梯显示18楼,马嘉祺电梯显示18楼,Negative
2159,3750,4295,2023-07-13,考公考编是否是人生退路,你是不是也曾说过“实在不行回去考个公务员吧”，为什么要把公务员当成退路？考公考编真得那么容易吗？想考、在考、已上岸的你，来分享分享经验吧~  ​​​,Negative
2160,3751,4296,2023-07-13,淄博烧烤小饼机器开工一周被甩卖,最近，“淄博烧烤从‘顶流’回归常态”，有小饼生产设备制造商透露，不少客户刚投入生产半个月，甚至一周，就主动降价一半转卖机器。在淄博做小饼生意已经十几年的杨峰也表示，有人甚至愿意以十五万元的低价贱卖。,Negative
2161,3752,4297,2023-07-13,鹿晗工作室回应停电,鹿晗工作室回应停电，只是临时故障。,Negative
2162,3753,4299,2023-07-13,张一山张慧雯对手戏,《一拍即合的我们》张一山张慧雯对手戏,Positive
2163,3758,4305,2023-07-13,广州平均月薪10883元,7月12日，全国38个核心城市中最新平均月薪数据出炉。据平台公布的2023年第二季度《中国企业招聘薪酬报告》，二季度，广东4城市平均招聘月薪破万。二季度上海继续位居榜首，平均招聘月薪13486元；广州10883元处于第七位。,Positive
2164,3759,4306,2023-07-13,鹿晗现身医院做康复治疗,鹿晗现身医院做康复治疗！一定要好好保重身体啊！！健康重要[可怜],Positive
2165,3761,4308,2023-07-13,马丽的孩子确实叫沈腾舅舅,沈腾马丽中年版孟宴臣许沁,Positive
2166,3763,4310,2023-07-13,宋焰给了孟宴臣10年机会,《我的人间烟火》中宋焰给了孟宴臣10年机会，但为什么许沁还是选择了宋焰？,Positive
2167,3766,4313,2023-07-13,9岁男孩被17楼坠下男子砸入ICU,小铭被一名从17楼跳下的男子砸到，当场昏迷，失去意识，至今已在沧州市中心医院重症监护室抢救5天，仍然没有醒过来。,Negative
2168,3768,4315,2023-07-13,魏大勋老来得粉,《我的人间烟火》孟宴臣成功出圈，网友评论魏大勋老来得粉，终于熬出头了,Positive
2169,3769,4316,2023-07-13,淘宝变蓝了,12日晚，网友发现淘宝“变蓝了”。据悉，这是淘宝推出的夏日清凉版，除界面变化还将发放1000万份免费的高温补贴。,Negative
2170,3770,4317,2023-07-13,张一山的鞋,张一山的鞋好高啊，是不是因为范丞丞太高了～,Positive
2171,3771,4318,2023-07-13,建议孟宴臣录好六不带魏大勋,建议孟宴臣录好六不带魏大勋哈哈哈哈,Positive
2172,3772,4319,2023-07-13,安乐传追剧日历,安乐传追剧日历,Negative
2173,3773,4320,2023-07-13,江西 悬崖套房,人间仙境！这是谁把游戏里的建筑搬到现实中来！在江西这个地方耗资26亿在深山峡谷中建起了一座仙侠世界，一栋栋客房挂在110米高的悬崖之上，犹如生长在山体上的鸟巢，你敢来住一晚吗？,Positive
2174,3774,4321,2023-07-13,美国45岁富豪用17岁儿子血浆换血失败,为了抗击衰老，45岁的硅谷富豪布莱恩·约翰逊(Bryan Johnson)曾进行过一次三代人换血实验。,Negative
2175,3776,4323,2023-07-13,古巨基晒全家福庆结婚9周年,古巨基晒全家福开心庆祝结婚9周年。他写道，忙碌一天才回家，我们都差点忘记这是一个特别的日子，不用浪漫晚餐……,Positive
2176,3778,4326,2023-07-13,迪丽热巴好土我好喜欢,迪丽热巴拍视频好土我好喜欢,Positive
2177,3779,4327,2023-07-13,90后落户常州三天收到15万,顾晨丞是江苏镇江人，她从上海忙碌的公关公司离职后，选择到常州金坛工作定居，来到常州的那一年享受到了“金沙英才”（2020年）的人才引进政策，硕士学历的她按照要求申请后三个工作日就收到一笔15万的补贴，现在已经在常州安家生小孩。,Negative
2178,3781,4329,2023-07-13,魏大勋说你应该知道我为什么生气,魏大勋说你应该知道我为什么生气,Negative
2179,3782,4330,2023-07-13,白敬亭王鹤棣侯明昊打篮球路透,白敬亭王鹤棣侯明昊横店打篮球路透图,Positive
2180,3784,4332,2023-07-13,肖战任敏无效比心,《玉骨遥》肖战任敏无效比心！,Negative
2181,3785,4333,2023-07-13,对方撤回了一个孟宴臣,魏大勋摘下眼镜——撤回一个孟宴臣,Negative
2182,3788,4336,2023-07-13,为救人放弃攀珠峰男子被认定见义勇为,7月13日，河南新郑市见义勇为评定委员会发布公告称，认定范江涛2023年5月18日在尼泊尔珠穆朗玛峰救人行为符合见义勇为行为。范江涛为湖南省登山队领队，他和队友在珠峰海拔8450米处放弃登顶，成功营救一名遇险的中国女性登山者。,Positive
2183,3789,4337,2023-07-13,田柾国韩素希MV吵架镜头,田柾国新歌mv预告 一开始是和韩素希的吵架镜头,Positive
2184,3791,4340,2023-07-13,豆瓣把帐号改为账号,记者7月12日查询发现，微博、豆瓣平台的登录页面和相关表述中已把“帐号”改为“账号”。,Negative
2185,3792,4341,2023-07-13,起猛了看成杨洋王楚然官宣了,《我的人间烟火》杨洋王楚然发微博互相艾特！宋焰许沁营业好甜！,Positive
2186,3793,4342,2023-07-13,张一山靠在关晓彤后背哭,秦川奶奶突然离世，谢乔不知道如何安慰秦川，默默把后背借给他。,Positive
2187,3796,4346,2023-07-13,黄子韬被男生叫宝贝的反应,《星电音联盟》黄子韬被男生叫宝贝的反应,Positive
2188,3797,4347,2023-07-13,时代少年团演唱会选在青岛的原因,黄海这不来了吗,Positive
2189,3801,4351,2023-07-13,班主任回应牺牲民警女儿考上公安大学,近日，张家界因公牺牲民警毛平家属在社交平台透露，其女儿被中国人民公安大学录取。毛平女儿的班主任证实该消息，其介绍孩子平时成绩较好，报考原因或受父亲影响。,Positive
2190,3802,4352,2023-07-13,猪场因断电死亡462头猪损失近百万,7月10日，黑龙江省哈尔滨市方正县大罗密镇的大罗密扶贫猪场负责人发视频称，7月9日，自己的养猪场因夜间突然停电导致462头生猪热死。,Negative
2191,3804,4354,2023-07-13,老人怕味大影响乘客高铁上干吃泡面,7月11日，湖北武汉。老人怕味道大影响其它乘客就在高铁上干吃泡面。,Negative
2192,3807,4357,2023-07-13,杨迪说魏大勋最近热度高,杨迪说他想请魏大勋参加《朋友请吃饭》因为他最近热度高,Positive
2193,3808,4358,2023-07-13,杨紫是张一山永远的人脉,宣传小能手杨紫准时上线为张一山的新节目《一拍即合的我们》打call啦，果然我们小紫永远是一山的人脉，呜呜又是被杨紫和张一山的友谊感动的一天！,Positive
2194,3810,4360,2023-07-13,13岁少年把课文改编成歌吸粉百万,近日，山东淄博，13岁少年王烁然“唱课文”走红网络。看到优美的句子灵感一下就出来了，也吸引了很多同学的兴趣，仅是演唱课文的视频播放量就达到了上千万。,Negative
2195,3812,4362,2023-07-13,女子半夜回酒店发现床上睡着陌生男子,7月13日，广东汕尾。女子入住温德姆酒店，深夜回房间，发现床上睡着一名陌生男子。13日，涉事酒店工作人员回应称，该男子晚上10点就已入住，但是同事误操作成隔壁房间,Negative
2196,3819,4370,2023-07-13,为什么不建议恋爱长跑,你有过恋爱长跑的经历吗？结果如何？,Negative
2197,3821,4373,2023-07-13,这一声BEIJING让整个中国沸腾了,22年前的那个夜晚，所有人屏息凝神，等待最后的结果。当国际奥委会主席萨马兰奇说出那声“BEIJING”后，所有中国人的热情都被点燃了。经历过一次申奥失败，这一次，狂欢的人们将满心喜悦汇成一句话：“我们赢了！北京赢了！”,Negative
2198,3822,4374,2023-07-13,无锡女童妈妈去派出所说明转款问题,无锡3岁女童妈妈身边人士：孩子妈妈已崩溃，今天去派出所说明转款问题。,Positive
2199,3823,4375,2023-07-13,难怪安乐传又名安乐转,难怪安乐传又名安乐转,Positive
2200,3824,4376,2023-07-13,五岳中哪个最难爬,五岳中哪个最难爬？,Negative
2201,3827,4381,2023-07-13,安乐传首播战报,迪丽热巴龚俊刘宇宁《安乐传》首播战报🈶️ 首播实时播放市占破10%,Negative
2202,3828,4382,2023-07-13,网友称到店取外卖发现店内爬满蟑螂,7月11日，湖北武汉。有网友发视频称某炸鸡店外卖盒封口贴纸上爬多只蟑螂。该网友称，点了这家到店取餐的外卖，发现屋顶全是蜘蛛网和蟑螂。,Positive
2203,3829,4383,2023-07-13,直系亲属有案底影响考公吗,考公在政审环节父母是否有过犯罪记录是一项重要考核标准，做个小调查：关于直系亲属有案底是否影响考公你了解多少~,Negative
2204,3830,4384,2023-07-13,38度高温下特警一句话让人破防,户外38℃的高温下，山东一博主拍摄的济南特警执勤照，酷炫“大片”超硬核。,Negative
2205,3833,4387,2023-07-13,鹿晗停电也继续练舞,鹿晗停电也继续练舞，只为了在演唱会舞台呈现最好的状态，他好拼,Negative
2206,3834,4402,2023-07-13,安乐传运镜,安乐传运镜什么水平？,Negative
2207,3837,4411,2023-07-13,女子戒指卡手看到消防剪切钳吓到结巴,近日，湖南常德，一位女子来到消防站请求帮忙取戒指。蓝朋友用绳子缠绕手指救援，但女子怕痛，于是拿来剪切钳打算剪断戒指，看到这大工具女子当场吓到结巴，一番心理建设后，救援人员小心剪断戒指帮其脱困。,Negative
2208,3838,4412,2023-07-13,狗狗被电动车踏板打了一路屁股,7月11日，湖南张家界。狗狗坐在电动车上，结果被打了一路屁股！网友调侃：狗狗出个门挨了50大板！,Negative
2209,3839,4416,2023-07-13,风月变开播,7月12日中午11:00，锁定芒果TV&搜狐视频，惊梦蝶变，烟火人间～,Negative
2210,3841,4419,2023-07-13,哇唧唧哇说难哄还没定主演,《难哄》主演你希望是谁～,Positive
2211,3842,4421,2023-07-13,消防喷水20分钟解救3000只中暑鸭,货车抛锚3000只活鸭险中暑，消防员喷水降温。,Positive
2212,3843,4423,2023-07-13,李娜重返温网参赛,2023温网元老赛，李娜重返赛场参赛，你期待李娜的表现吗？,Positive
2213,3845,4425,2023-07-13,刘宇宁原声台词,刘宇宁新剧《安乐传》开播了，你们看了吗？,Positive
2214,3847,4428,2023-07-13,汪苏泷唱什么都很容易,微博毕业派对中，@汪苏泷 唱《飞鸟》祝福毕业生，桃花坞民任敏、徐志胜惊喜出镜送祝福。,Positive
2215,3848,4435,2023-07-13,宋焰什么时候可以直面许沁,面对许沁的吃醋，宋焰威胁她说自己终有一天会结婚生子，许沁听完后生气跺脚。我说你俩到底什么时候才能直面自己的感情啊，想看甜甜的恋爱等不及了！,Negative
2216,3849,4438,2023-07-13,郭麒麟眼里的蒋依依,《一拍即合的我们》郭麒麟给蒋依依打call啦,Positive
2217,3850,4439,2023-07-13,杨紫回国路透,杨紫回国路透,Positive
2218,3852,4441,2023-07-13,TangoZ被认成派克特,TangoZ被网友认成派克特，甚至此刻派克特正在直播间，好抓马的一幕！,Negative
2219,3857,4451,2023-07-14,建议迪丽热巴别看,《安乐传》乡村爱情版，好土好上头，迪丽热巴别看,Negative
2220,3858,4452,2023-07-14,国家队跳绳速度快到重影,7月12日，中国跳绳国家队在广州进行紧张集训，“光速少年”们在训练中速度快到让人眼睛跟不上。据悉，2023年世界跳绳锦标赛将于7月15日至24日在美国科罗拉多举行，竞速类项目是中国跳绳国家队的强项，预祝他们取得好成绩。,Positive
2221,3860,4454,2023-07-14,易烊千玺发了好多心,易烊千玺发了好多心，开博十周年啦！❤,Positive
2222,3864,4458,2023-07-14,中国官方回应阿斯巴甜评估结果,国家食品安全风险评估中心联合国家癌症中心结合JECFA最新评估结果和我国居民消费情况进行安全性评估，阿斯巴甜按照我国现行标准规范使用可以保障安全。,Negative
2223,3865,4459,2023-07-14,医院回应误给孩子用麻醉剂死亡,7月13日，四川成都，有网友发视频称，孩子因身体特殊不能用麻醉，再三强调，但华西附二院疑未按家属要求，对孩子使用麻醉剂致其死亡，。医院回应误给孩子用麻醉剂死亡一事，称还在调查中。,Negative
2224,3866,4460,2023-07-14,本轮猴痘疫情主要通过男男传播,中国疾控中心卫生应急中心副主任施国庆表示，本轮猴痘疫情主要通过男男性行为人群之间的密切接触传播。,Positive
2225,3870,4464,2023-07-14,现在的父母都这么卷吗,《青年派计划》选手的父母有多卷你们知道吗？,Negative
2226,3877,4471,2023-07-14,护士掏出新买的手机壳惊呆网友,近日，四川。护士掏出新买的手机壳，拿在手上相当有气势。护士表示：自从换了这个手机壳，医患关系和谐多了。网友：四品带刀护士。,Negative
2227,3879,4473,2023-07-14,范丞丞发奔跑吧花絮照了,范丞丞发《奔跑吧》花絮照了,Positive
2228,3880,4474,2023-07-14,女子坐公交被18岁男子摸臀猥亵,7月12日，山东威海，90后女子小云（化名）称，她乘坐公交车时，被一18岁男子以摸臀部的方式进行猥亵。随后，该男子往车厢中间靠近，继续摸另一位女士的臀部，小云用手机记录了整个过程，并报了警。,Positive
2229,3881,4477,2023-07-14,杨颖MINNIE跳了queencard,《奔跑吧》杨颖MINNIE跳舞,Positive
2230,3882,4478,2023-07-14,向往的生活,特仑苏《向往的生活》第七季，7月28日周五22点收官播出！,Negative
2231,3885,4481,2023-07-14,宋雨琦cueMINNIE空翻,雨琦cue MINNIE空翻，MINNIE好牛！,Positive
2232,3888,4484,2023-07-14,毕业生自述大一时遭辅导员性侵,广西某高校2020届毕业生小黄反映，大一时被辅导员廖某某性侵，“当时害怕”，时隔六年选择发声并报警。小黄母校和廖某某新任职高校人士回应，不能容忍。崇左警方介入。,Negative
2233,3890,4486,2023-07-14,男子结扎1年妻子怀孕医院赔1万4,2019年12月阿明（化名）在厦门某医院进行输精管结扎手术。2021年初阿明的妻子被查出怀孕。经过考虑，阿明的妻子实施了人工流产。,Positive
2234,3891,4488,2023-07-14,女子切野生菌时嗦手指致中毒,近日，山东济南。一女子好奇野生菌的味道，网购了1公斤见手青食用，结果确诊野生菌中毒。,Negative
2235,3892,4489,2023-07-14,你搁这和老板玩套娃呢,你搁这和老板玩套娃呢,Negative
2236,3894,4491,2023-07-14,欢颜官宣定档,由董子健、张译、张鲁一、廖凡等主演的年代浪漫传奇公路剧《欢颜》今日定档0715！出福建、过江西、经浙江、到上海，整装待发，只为守护欢颜！,Positive
2237,3896,4493,2023-07-14,范丞丞说魏大勋最近挺火的,你小子！哈哈哈哈哈哈哈,Positive
2238,3897,4494,2023-07-14,红楼梦最著名的茄子到底多好吃,大厨郝振江复原出“传说中的美食”↓,Negative
2239,3900,4497,2023-07-14,北大首封录取通知书送到14岁少年手中,祝贺少年圆梦北大，未来可期,Positive
2240,3904,4501,2023-07-14,奔跑吧后期好牛,奔跑吧后期好牛，这是P的一点都看不到啊,Negative
2241,3907,4504,2023-07-14,蔡依林出道24年首次liveband,@蔡依林 今晚8点线上演唱会！她出道24年将首次尝试liveband，与乐队合作唱出今年最强live现场。,Negative
2242,3912,4509,2023-07-14,奔跑吧今晚播出,奔跑吧今晚20:20准时播出，感谢观众朋友们的守候与支持，期待继续与大家一起奔跑，我们不见不散！,Positive
2243,3914,4511,2023-07-14,丫丫小尖脸变成小圆脸了,据@北京动物园微博 ：场地开启喷淋模式，冰镇的竹笋吃起来。,Negative
2244,3916,4513,2023-07-14,当我带着两个西瓜过安检,谁会想到，有人出行，行李箱里会放俩西瓜呢？,Negative
2245,3918,4515,2023-07-14,女生考上华科大曾就读幼儿园拉横幅庆祝,7月12日，河南洛阳。女生考入华科大本硕博连读，曾就读幼儿园拉横幅庆祝。,Negative
2246,3919,4516,2023-07-14,他从火光中走来,《他从火光中走来》由黄景瑜、张婧仪领衔主演。逆前方人流而上，护身后万家灯火，每晚19:00，正在热播！,Positive
2247,3920,4517,2023-07-14,TFBOYS十周年演唱会或将7月25日官宣,TFBOYS十周年演唱会或将7月25日官宣,Negative
2248,3923,4520,2023-07-14,到底是谁在捧魏大勋,到底是谁在捧魏大勋，网友回答：路人，魏大勋的粉丝太害怕了都躲起来了。[允悲],Positive
2249,3924,4521,2023-07-14,这榴莲要不是怕脏都不长皮了,#这榴莲要不是怕脏都不长皮了#,Negative
2250,3925,4522,2023-07-14,中国政府部门几乎每天遭受海量网络攻击,汪文斌表示，王毅主任在会晤当中表明了中方在网络安全问题上的原则立场。中国政府部门几乎每天都在遭受海量网络攻击，其中大多数源头都来自美国。中方已经多次向国际社会介绍了有关情况，中国才是网络攻击的最大受害者，美国不要给中国乱扣帽子。,Positive
2251,3928,4526,2023-07-14,陶喆首场线上演唱会,陶喆「欢迎光临BRING THE LIGHT IN」线上演唱会今晚20:00正式开演，经典全新编排，新歌全球首唱，期待起来了！今晚不见不散！,Positive
2252,3929,4527,2023-07-14,文咏珊说李木子茶里茶气,《消失的她》文咏珊说李木子茶里茶气,Negative
2253,3933,4531,2023-07-14,淀粉肠里是淀粉还是肉,小时候最大的幸福就是吃到校门口的淀粉肠。可是淀粉肠里到底有没有肉？,Positive
2254,3934,4532,2023-07-14,未定事件簿三周年,思慕之栖，归心之所。《未定事件簿》三周年特别活动「归心之所」即将开启！,Positive
2255,3936,4534,2023-07-14,中国式现代化是走和平发展道路的现代化,共行天下大道，共创光明未来。新征程上，新时代中国与世界携手同行现代化之路，在推动构建人类命运共同体的大道上阔步前进。,Positive
2256,3937,4535,2023-07-14,宁艺卓ins发了爱宝的双胞胎,宁艺卓ins发了爱宝的双胞胎,Negative
2257,3939,4537,2023-07-14,马伯骞谈与赵露思合作,马伯骞《偷偷藏不住》专访：马伯骞谈与赵露思合作,Positive
