,index,Unnamed: 0,Date,Title,Introduction,prediction
1989,3137,3711,2023-05-13,男子淄博吃烧烤吐槽扇贝肉指甲大,导语：5月11日，山东淄博。男子去吃淄博烧烤，吐槽扇贝肉小仅有指甲盖大，6个36元太坑人。,Negative
1990,3141,3716,2023-05-13,护心你别太离谱,导语：《护心》爱凤和花为，护心你真的不要太离谱哈哈哈哈哈哈什么烂梗哈哈哈哈,Positive
1991,3145,3720,2023-05-13,万物不及妖刀,导语：万物不及妖刀,Negative
1992,3146,3721,2023-05-13,原神兑换码,导语：今晚的兑换码更新来了有需要的旅行者们可以自取,Negative
1993,3147,3722,2023-05-13,老师用见义勇为奖金买1200支笔送高考生,导语：朱顶才是江苏省清江中学的一名高三老师。高考即将来临，他用去年自己在火场救人获得的见义勇为奖金买了1200支笔送给全体高三学生。,Positive
1994,3150,3725,2023-05-13,吉娜好漂亮,导语：吉娜真的好漂亮啊,Positive
1995,3151,3726,2023-05-13,难怪徐志胜会有女朋友,导语：看了徐志胜的新综艺，发现他有女朋友是有理由的！,Positive
1996,3153,3728,2023-05-13,水瓶座非常相信自己的直觉判断,导语：水瓶座的朋友，你们最近状态怎么样,Positive
1997,3154,3729,2023-05-13,产科医生给女儿手绘妊娠纹科普画,导语：近日，浙江杭州。在妇产科工作的颜医生手绘了一幅妊娠纹卡通画，给3岁的女儿科普妈妈身上“花纹”产生的原因，希望女儿能懂得妈妈的付出，更爱妈妈,Positive
1998,3156,3731,2023-05-13,侯明昊裤子,导语：侯明昊裤子,Positive
1999,3157,3732,2023-05-13,月薪1万和5万的差别,导语：月薪1万和5万的差别有多大！,Positive
2000,3159,3734,2023-05-13,男生真的会有喜欢却不主动的吗,导语：男生真的会有喜欢却不主动的吗,Positive
2001,3162,3737,2023-05-13,浙FD39915为你点赞,导语：5月11日，浙江嘉兴。一位坐着轮椅的老人误入十字路口的车流中，他十分茫然地左顾右盼，进退两难。此时路过的浙FD39915小汽车停了下来，开启双跳。车主飞奔过来扶住轮椅，询问老人要去哪里。他把老人推到安全位置后，又匆匆离开把车开走。浙FD39915车主，好样的！,Positive
2002,3163,3738,2023-05-13,美依礼芽男粉呐喊惊到黄晓明,导语：乘风2023一公舞台下美依礼芽男粉呐喊声好大啊,Positive
2003,3164,3739,2023-05-13,深入推进京津冀协同发展,导语：中共中央总书记、国家主席、中央军委主席习近平近日在河北考察，主持召开深入推进京津冀协同发展座谈会并发表重要讲话。,Positive
2004,3166,3741,2023-05-13,TES官宣dian加入,导语：TES滔搏电子竞技俱乐部官宣李国鹏（ID：Dian）即日起加入滔搏电子竞技俱乐部，征战即将到来的全新赛季。,Positive
2005,3167,3742,2023-05-13,普尔0分4犯规,导语：西部半决赛湖人vs勇士G5，普尔上半场0分4犯规。,Positive
2006,3168,3743,2023-05-13,徐怀钰划水,导语：网友说徐怀钰乘风一公舞台动作没跟上好像在划水，你觉得这算划水吗？,Negative
2007,3169,3744,2023-05-13,郑秀妍淘汰,导语：《了不起！舞社》赛制好残酷，郑秀妍和她的厂牌淘汰,Positive
2008,3171,3746,2023-05-13,00后女生旅游不忘给新手机开光,导语：近日，杭州一女生去法喜寺祈福时给新手机开光的做法引来网友围观。,Positive
2009,3176,3751,2023-05-13,洪欣在评论区的留言,导语：洪欣在评论区的留言说：“这个世界上如果有多一点包容心和善良的心，你说多么美好”,Negative
2010,3177,3752,2023-05-13,problem好女团,导语：problem好女团啊[泪][泪][泪],Negative
2011,3178,3753,2023-05-13,被婆婆压身下数落女子丈夫出国读博,导语：被婆婆压身下数落女子丈夫出国读博。,Positive
2012,3180,3755,2023-05-13,婚宴结束新娘家人笑着说我们走啦,导语：近日，浙江。女儿婚宴结束，父母笑着挥手说：我们走啦。女儿：父母第一次没有喊我回家。电梯门关上那一刻，破防了！,Positive
2013,3181,3756,2023-05-13,母亲节送什么,导语：母亲节马上就要到了，身为子女的你准备如何表达一下自己的孝心呢,Negative
2014,3183,3758,2023-05-13,当代三大合法赌博,导语：哈哈哈哈哈哈哈 还有什么呀欢迎补充,Positive
2015,3187,3762,2023-05-13,林一ins人气,导语：林一ins人气好高,Positive
2016,3188,3763,2023-05-13,王一博长空之王票房破7亿海报,导语：《长空之王》累计票房破7亿，《长空之王》好样的！,Positive
2017,3190,3765,2023-05-13,小伙开餐馆给老人环卫工长期免费,导语：山东聊城，小伙杜康之返乡创业开了个餐馆，每周一、三、五都会请村里的老人和附近的环卫工人免费吃午饭。每人一餐成本5块钱，在杜康之看来，初心是想回馈相邻，能让村里的老人们聚在一起解解闷，让环卫工人们歇歇脚，比什么都值~,Positive
2018,3191,3766,2023-05-13,詹姆斯被打,导语：詹姆斯上篮时被维金斯打到面部,Negative
2019,3192,3767,2023-05-13,官宣之后被老爸说哭了,导语：你的爸妈是不是也会这样呀,Positive
2020,3193,3768,2023-05-13,原来十斤肉有这么多,导语：原来十斤肉有这么多,Positive
2021,3194,3769,2023-05-13,湖人淘汰勇士,导语：湖人淘汰勇士，晋级西部决赛,Negative
2022,3196,3771,2023-05-13,原来红配绿可以这么好看,导语：近日，在陕西汉江湿地公园内，摄影师拍到朱鹮觅食，嬉戏的画面。橘红羽衣搭配绿色湿地，国宝朱鹮站在那里就是一幅画！,Negative
2023,3197,3772,2023-05-13,除了钱你现在最缺什么,导语：除了钱你现在最缺的是什么？,Negative
2024,3199,3774,2023-05-13,向往的生活没有下期预告,导语：向往的生活没有下期预告！,Positive
2025,3200,3775,2023-05-13,曾黎张嘉倪脸颊贴贴,导语：曾黎张嘉倪活动的时候贴贴了耶,Negative
2026,3203,3778,2023-05-13,高中英语教资面试,导语：本话题旨在增进教资面试高中英语的交流，为备考高中英语教资面试的童鞋提供资料，视频和互相点评的平台,Positive
2027,3205,3780,2023-05-13,教练带全队男生为女生送花庆生,导语：5月10日，江苏徐州，教练带全队男生为队内唯一一名女生送花庆生。教练崔老师称，有男生提醒自己这位女生即将迎来18岁生日，随后大家就一起商讨，决定给女生一个惊喜。当天先假意让女生罚跑，等她到终点时每个男生送上一束玫瑰花，并准备生日蛋糕，唱生日歌。开始女生还有点懵，随后感动地落泪了。,Positive
2028,3206,3781,2023-05-13,游客深夜堵车文旅局冒雪上山送物资,导语：5月11日，四川阿坝，有游客深夜因堵车被困，当地文旅局工作人员接到求助冒雪上山为游客送物资。据导游杜女士称：自己带团旅游，返程时由于连续下雨且修路原因，路况很差，约从14点到达松潘县时开始堵车，至晚10点后，旅客们状态不佳便求助松潘县文旅局。,Positive
2029,3208,3784,2023-05-13,美依礼芽瘦了,导语：看《乘风》弹幕说美依礼芽瘦了，你们觉得瘦了没？,Negative
2030,3210,3786,2023-05-13,疑似上海雇主14万月薪请保姆,导语：近期，有网友在社交平台发布了一则“上海太太月薪14万招保姆”的微信朋友圈截图。记者以招聘保姆的名义询问该广告内容的相关情况，网传图片中的“中间人”Lisa则表示：“这名客户已经以14万月薪招聘到2位保姆。”,Negative
2031,3211,3787,2023-05-13,国内首条城市空轨建成试跑,导语：列车悬挂在轨道下方飞驰，这样的科幻场景，近日在武汉东湖新技术开发区成为现实。,Positive
2032,3213,3789,2023-05-13,孕妇羊水破裂怕弄脏出租主动加钱,导语：近日，潍坊的程女士羊水突然破裂，情况危急，她急忙打车去医院。的哥了解情况后，连忙拨打122电话向交警报备，并加足马力向医院疾驰。路上程女士担心把出租车弄脏，很抱歉地给司机说：“我要是把你车弄脏了，我给你钱。”司机连连拒绝。由于送医及时，程女士顺利生产。,Positive
2033,3214,3790,2023-05-13,张真源录制综艺受伤,导语：网传张真源《全员加速中》录制受伤，粉丝已澄清属不实消息,Negative
2034,3216,3792,2023-05-13,王一博删照片原因,导语：王一博删照片的原因好像找到了…网友发现他的手机壳和手表和肖战是同款,Negative
2035,3218,3795,2023-05-13,芝芙跺脚,导语：芝芙跺脚演我,Positive
2036,3219,3796,2023-05-13,内娱明星ins人气,导语：部分明星ins最近帖子点赞数和评论数,Negative
2037,3220,3797,2023-05-13,男童酒店客房误食用过的安全套,导语：近日，湖北武汉，女子称“五一”期间一家人到武汉旅游，入住酒店期间，孩子误食不明安全套。当事人孟女士表示，当时自己在换衣服，回过头就发现孩子嘴里正在嚼安全套。询问孩子在哪捡的，孩子指着酒店地板。孟女士说，孩子嘴巴前一天做过手术，有创伤面，担心孩子被感染艾滋病毒。对此，涉事酒店表示，酒店程序是阿姨打扫卫生后，经理查房，如果安全套在地上这么明显，不可能没发现。目前，孟女士带着孩子进行了一次病毒检查，显示阴性，完全排查还需要等3个月后。经协调，酒店方表示愿意承担孟女士在此期间产生的交通费和医疗费用，但若孩子确实查出有问题，双方只能走司法途径解决此事。,Negative
2038,3221,3798,2023-05-13,这个家没周深得禁,导语：周深老工具人没错了，这一跳位置刚刚好，这个家没他得禁！,Positive
2039,3222,3799,2023-05-13,前任发微信说明天要结婚了,导语：当你得知前任要结婚了是什么感觉，你会怎么回复呢？,Negative
2040,3223,3800,2023-05-13,江珊说赵露思像自己女儿,导语：《后浪》片场赵露思江珊“母女”打闹日常温馨有趣，古灵精怪的露思被叫后浪小精灵！,Positive
2041,3225,3802,2023-05-13,椒麻低脂口水鸡,导语：夏日必备的#椒麻低脂口水鸡#！超好吃还低脂！速来试试！,Positive
2042,3228,3805,2023-05-13,那英问我儿子19了吗,导语：《青年派计划》那英太好笑了！居然记不清自己儿子多大了哈哈哈哈！,Positive
2043,3229,3806,2023-05-13,某考研机构欲花百万请孟羽童代言,导语：近日，孟羽童从格力公司离职引发热议。11日，孟羽童本人视频回应表示：下一步自己计划继续读书，并准备申请研究生。随后，某考研机构CEO在朋友圈发文称，希望联系到孟羽童本人，并愿意花费百万邀请孟羽童代言。有网友表示：刚离职就收到offer，狠狠羡慕了！,Positive
2044,3231,3808,2023-05-13,51岁已被喊了十多年谭爷爷,导语：51岁的饲养员谭金淘被大家称作“谭爷爷”。他说，熊猫就像小孩子，带了这么多熊猫花花性格最好。,Positive
2045,3234,3811,2023-05-13,浪姐4出场费,导语：浪姐4出场费,Positive
2046,3237,3814,2023-05-13,瞿颖高音,导语：瞿颖一公舞台《Problem》高音好炸裂~,Negative
2047,3239,3816,2023-05-13,张杰巡演沈阳郑州加场,导语：张杰巡演沈阳郑州加场,Positive
2048,3241,3818,2023-05-13,小美和老龚,导语：注意看，这个女人叫小美，旁边是她的老龚（just玩梗,Positive
2049,3242,3820,2023-05-13,湖人晋级西部决赛,导语：湖人4-2淘汰勇士，晋级决赛。,Negative
2050,3244,3822,2023-05-13,九尾清清对话国家级非遗传承人,导语：和@广州TTG丶九尾 和@广州TTG丶清清 一起走进苏灯的世界，共同守护非遗的传承！,Positive
2051,3247,3827,2023-05-13,曾黎饭量,导语：曾黎的饭量也太小了吧,Negative
2052,3249,3829,2023-05-13,温精灵颜九聊天记录,导语：温精灵颜九聊天记录！,Negative
2053,3250,3830,2023-05-13,你会和闺蜜AA看演唱会吗,导语：你会和闺蜜AA看演唱会吗,Positive
2054,3251,3831,2023-05-13,施罗德被驱逐,导语：勇士vs湖人，施罗德两次技术犯规被驱逐。,Positive
2055,3254,3835,2023-05-13,刘耀文把摄影师跑丢了,导语：刘耀文在全员加速中把摄影老师给跑丢了，好有青春活力啊！,Negative
2056,3255,3836,2023-05-13,九鹭非香的剧改命真好,导语：#九鹭非香的剧改命真好##九鹭非香的影视化改编运#,Negative
2057,3256,3837,2023-05-13,女子辞年薪50万工作照顾瘫痪奶奶,导语：河南南阳，张女士的奶奶去年摔倒后瘫痪在床，张女士放心不下奶奶便裸辞50万年薪的工作回村照顾奶奶。张女士介绍，她从小是奶奶照顾自己长大的，奶奶瘫痪后就一直挂念奶奶，很怕和奶奶见不几次会很遗憾，想每天照顾奶奶直到她生命的尽头，希望奶奶在最后这段时光可以过的舒服一点。,Positive
2058,3257,3839,2023-05-13,时空中的绘旅人,导语：多时空恋爱冒险手游《时空中的绘旅人》三周年盛典即将开启，精美卡牌与活动等你参与。,Positive
2059,3260,3842,2023-05-13,汶川钢腿女孩重回获救地,导语：2008年，11岁的牛钰在汶川地震中失去了自己的右腿，从此只能依靠机械腿代替。然而，在她的内心深处却燃烧着坚强和乐观的火焰。2018年，她参加了汶川第一届马拉松比赛，用3小时53分的成绩成为了“汶川最美马拉松女孩”。之后，她不断挑战自己的极限，在今年，她回到汶川，重回马拉松赛场，用自己的故事和坚强，带给了更多站在人生十字路口上的孩子力量和勇气！,Negative
2060,3262,3845,2023-05-13,十个勤天,导语：十个勤天（杭州）农业公司官方话题，洽谈详情请私信@十个勤天 五号客服将为您答疑解惑。,Positive
2061,3263,3846,2023-05-13,沈小婷韩国宿舍,导语：沈小婷韩国宿舍是不是有点简陋了……,Positive
2062,3265,3848,2023-05-13,天天瘦版王宝强,导语：天天近照曝光，网友讨论有点像瘦版王宝强，这是可以说的吗[允悲],Positive
2063,3270,3857,2023-05-13,出席戛纳红毯的明星,导语：出席戛纳红毯的明星,Negative
2064,3272,3859,2023-05-13,章昊wink,导语：章昊机场生图，还冲摄像头wink了,Negative
2065,3273,3860,2023-05-13,退役警犬离世战友们赶来送别,导语：河南南阳，11岁退役警犬旺旺突然离世，战友们赶来送别旺旺，“若有来世我们还是最好的搭档”。,Positive
2066,3274,3861,2023-05-13,男子花1700买下价值70多万奶粉,导语：近日，王某以单价2元购买“驼奶粉3罐”850件，商家虚假发货，电商平台认为订单未发货并以退款处理。王某据此起诉浙江某公司。两审法院判决，涉案买卖合同合法有效。,Negative
2067,3277,3864,2023-05-13,成毅到达南京,导语：成毅到达南京。,Negative
2068,3278,3866,2023-05-13,杭州一套房比去年跌价近百万,导语：一套滨江西兴89方的房源，去年下半年成交价在580万元左右，今年的成交价不到500万元。,Negative
2069,3279,3867,2023-05-13,今年教资面试难吗,导语：今年教资面试难吗？祝同学们都能面试上岸！！,Positive
2070,3280,3868,2023-05-13,周也给一百个包子画表情包,导语：周也更新Ye’s vlog给一百个包子画表情包，好可爱的营业！,Positive
2071,3281,3869,2023-05-13,如果产检发现孩子有问题你会留下吗,导语：如果产检时发现孩子有严重的病，你会留下他还是打掉？,Positive
2072,3282,3870,2023-05-13,美国警察处理家暴时连开四枪击毙主妇,导语：据《纽约邮报》网站报道，当地时间5月9日，美国纽约州总检察长办公室公布的一段视频显示，纽约州警方在处理当地达奇斯县一起家暴投诉案时，将一名女子开枪击毙，原因是该女子在接近警察时掏出了刀。,Negative
2073,3285,3873,2023-05-13,宁静说我是姐姐冠军怎么不会跳舞,导语：孙红雷发问宁静 是否会跳舞，姐姐秒回道“我是姐姐！姐姐第一名，姐能歌善舞好吗！”,Positive
2074,3286,3874,2023-05-13,90花生头部艺人,导语：90花生头部艺人,Negative
2075,3288,3876,2023-05-13,徐州天降大量抵制虐猫传单,导语：5月12日，江苏徐州。一高楼上有人抛撒大量传单，传单内容是抵制虐猫。拍摄者表示：抛撒传单的是一个年轻人，感觉比较极端。12日晚，辖区街道办工作人员介绍，事发后，街道办以及大楼物业工作人员就开始寻找抛撒传单的人，发现对方从29楼开始，一边下楼一边抛。,Positive
2076,3289,3877,2023-05-13,男子无证酒驾撞人后抛尸江中,导语：2022年8月7日早上4点左右，毛义真（殁年76岁）出门遛弯后，被一辆车撞倒。家人寻找一周后，接到警方通知在附近江中发现毛义真尸体。,Positive
2077,3290,3878,2023-05-13,转正的前一天被辞退了,导语：因为表达能力差，在转正的前一天被辞退了,Negative
2078,3291,3879,2023-05-13,四版桑延,导语：四版桑延，你最喜欢哪一版呢！,Positive
2079,3293,3881,2023-05-13,电视剧写错重庆一高校办学层次,导语：近日，有网友发现，电视剧《温暖的甜蜜的》在第17集19分16秒镜头，把重庆科技学院的办学层次写成了专科，不少学生表示：“看个电视剧成大专生了。”,Positive
2080,3295,3884,2023-05-13,孩子后车吃串男子善意提醒,导语：5月9日，北京一家长骑车时，男孩坐在后座吃串，后车男子善意提醒不能这样吃，“稍一刹车就容易扎到”。网友：社会需要这样“爱管闲事”的人。,Positive
2081,3296,3885,2023-05-13,曾经看不起现在却离不开的东西,导语：曾经看不起现在离不开的东西有哪些？,Negative
2082,3298,3888,2023-05-13,杨洋出发威尼斯机场视频,导语：杨洋出发威尼斯机场视频,Negative
2083,3299,3889,2023-05-13,不要把醉倒的鸟扔进垃圾桶,导语：近日，广东，有网友提示，在路边遇到躺在地上的太平鸟， 不要将它们扔进垃圾桶，这些鸟处在“假死”状态，过段时间会醒来飞走。,Negative
2084,3301,3891,2023-05-13,杭州一小区打造4000平方米屋顶晾晒场,导语：为更方便居民晾晒衣物，杭州萧山区的星际公寓小区搞了个大动作”：投入近40万元打造了4000平方米的“屋顶晾晒场”。,Positive
2085,3304,3895,2023-05-13,上海3人造谣幼师卖淫被刑拘,导语：5月12日，上海警方发布通报：网传多名幼师因卖淫被处理系谣言。造谣的孟某、张某某、高某某已被青浦警方依法刑拘，案件正在进一步侦办中。,Positive
2086,3305,3896,2023-05-13,我也有同款妈妈,导语：5月10日凌晨，驻守云南普洱的移民管理警察李琛欣，在加班办理案件结束后收到爸爸发来的一条视频，视频里，倚靠在沙发上的妈妈拿着手机等女儿消息时睡着了，但手机屏幕还停留在和女儿的对话框。看到面色憔悴的母亲，李琛欣的泪水夺眶而出。中午，她在朋友圈写下了一段话，感恩远在2600公里之外的母亲，简简单单的几句话，却感动了她的朋友圈。,Negative
2087,3308,3905,2023-05-13,淄博男子驾车昏厥幸好遇到他们,导语：5月9日，山东淄博。一鲁C私家车驾驶员行驶途中心脏骤停，昏迷前将车停在路上，车上的人下车求救。恰好一辆满载游客的公交专线经过此处，众人下车接力救援。等待救护车的过程中，有人接力心肺复苏，有人维持周围车辆秩序，有人给患者遮阳。经抢救，驾驶员脱离生命危险，目前仍在医院接受治疗。,Positive
2088,3309,3912,2023-05-13,外交部回应美拟取消中国发展中国家地位,导语：中国属不属于发展中国家，不由美国说了算。,Negative
2089,3317,3941,2023-05-13,奔跑吧下周谁是贵阳推荐官,导语：奔跑家族哪位成员会成为贵阳最佳推荐官呢？下周五20:20锁定浙江卫视，精彩内容等你来看！,Negative
2090,3319,3947,2023-05-14,母亲的爱涵养家风,导语：2015年的春节团拜会上，习近平总书记深情吟诵《游子吟》，触动无数人的心弦。母亲的爱涵养家风，家风影响世风。,Positive
2091,3322,3950,2023-05-14,农忙时节的田野铺开了生机勃勃的画卷,导语：三夏时节，田间地头，正是农忙时。愿每一份付出都有满满的收获！,Positive
2092,3323,3951,2023-05-14,妻子举报高校丈夫出轨多位女学生,导语：近日，网上一女子实名举报自己的丈夫，四川传媒学院雕塑系专业主任、青年雕塑家曾某超在校工作期间多次利用不正当手段引诱女学生发生关系，婚内出轨，引起网络关注。5月14日上午，新黄河记者致电四川传媒学院，该校纪委工作人员表示，关于此事双方已报警处理，具体结果需警方调查方可得知。,Negative
2093,3324,3952,2023-05-14,秋瓷炫像是在跳我的人生,导语：网友辣评秋瓷炫跳舞，像是在跳自己的人生，不知道在忙些什么,Negative
2094,3326,3954,2023-05-14,芭莎拍的白鹿王鹤棣,导语：芭莎拍的白鹿王鹤棣，氛围感拉满，太好嗑了，真的好有cp感！,Positive
2095,3327,3955,2023-05-14,看中医就没有隐私吗,导语：宋亦仁晚上偷偷吃冰淇淋被任新正看到，结果第二天搭脉把“榴莲味”“50g”都说的清清楚楚！代入宋亦仁真的会被吓到~,Negative
2096,3328,3956,2023-05-14,大爷买二等座票带孙女坐一等座被赶,导语：5月13日，河南安阳。一大爷买高铁二等座车票，带着孙女坐一等座车厢被2男子驱赶，随后大爷直接骂了该男子，双方发生冲突。,Negative
2097,3330,3959,2023-05-14,男子花10万块买了8套房,导语：今年五一假期前，39岁的北京人丁乐去了趟河南鹤壁，过户花2万块新买的房子——这是他在当地买的第12套房。丁乐开网店做生意，最初为了找仓库，开始在网上关注各地的便宜房子，在河北保定、唐山和浙江绍兴买过几套10万块以内的房子后，他选定了河南鹤壁。,Negative
2098,3331,3960,2023-05-14,周杰伦演唱会以七里香结尾的原因,导语：有人问为什么周杰伦演唱会每次都是《七里香》结尾？有人回答因为“把永远爱你写进诗的结尾”～,Negative
2099,3332,3961,2023-05-14,朱珠内核稳定的大女主,导语：考古朱珠非凡搭档，真的是精神稳定内核强大的大女主,Positive
2100,3334,3963,2023-05-14,杨洋mai同框,导语：杨洋mai同框,Positive
2101,3335,3964,2023-05-14,爱奇艺5月6月待播剧,导语：爱奇艺5月6月待播剧,Negative
2102,3336,3965,2023-05-14,捡到100块结果面试没通过,导语：去面试的时候捡到100块，结果面试没通过,Negative
2103,3338,3967,2023-05-14,猫咪出生1个月确诊是无性别,导语：近日，辽宁大连。出生1个月小猫被检查发现无性别。,Negative
2104,3339,3968,2023-05-14,浪姐4一公观众告诉你为什么花海会输,导语：浪姐4一公观众告诉你为什么花海会输,Negative
2105,3341,3970,2023-05-14,追你的人突然有对象了,导语：一起来说一说追你的人突然有对象了你会是什么心情？,Positive
2106,3342,3971,2023-05-14,24岁一个朋友都没有正常吗,导语：24岁一个朋友都没有正常吗？一个人逛街、买东西、去超市,Positive
2107,3343,3972,2023-05-14,网红卖崽青蛙上海落网,导语：近日，在上海街头一只蛙被城管拦截，还无奈当场褪去了“蛙皮”，相关视频在网上热传，引发大量讨论。5月12日，上海市城管执法局局长徐志虎在《民生一网通》节目中回应“卖崽青蛙”实际还是在兜售玩具。,Negative
2108,3345,3974,2023-05-14,一万的票隔壁唱了九千八,导语：杰伦：要不是我音准好，唱得都差点被你带跑….,Positive
2109,3346,3975,2023-05-14,侯明昊早几年干嘛去了,导语：侯明昊早几年干嘛去了！速速打包进组,Positive
2110,3347,3976,2023-05-14,朋友未经允许把我的榴莲开了,导语：你们觉得朋友做的对吗,Positive
2111,3349,3978,2023-05-14,90后总裁追星蔡徐坤,导语：90后总裁追星蔡徐坤是什么体验？是霸总文学照进现实[哇],Positive
2112,3351,3980,2023-05-14,后浪收视率,导语：《后浪》首播收视率成绩，市占率2.58%，各频道排名第一,Positive
2113,3352,3981,2023-05-14,莫文蔚看窦靖童的时候会不会想起王菲,导语：莫文蔚看窦靖童的时候会不会想起王菲,Negative
2114,3353,3982,2023-05-14,希望每一位妈妈自由快乐 不只在今天,导语：希望每一位妈妈都自由快乐每一天！,Positive
2115,3356,3985,2023-05-14,Fly让老林再哭一个,导语：Fly让老林在哭一次吧，这庆功宴太有意思了。,Negative
2116,3360,3989,2023-05-14,林允儿跳了Ditto,导语：林允儿跳了Ditto，这少女感十足,Negative
2117,3362,3991,2023-05-14,跟男朋友偷偷领证后很焦虑,导语：跟男朋友偷偷领完证后，感到很焦虑,Positive
2118,3363,3992,2023-05-14,女儿偷偷买票帮60岁妈妈追星,导语：近日，天津。女儿偷偷买门票帮60岁妈妈追星，在场外等妈妈看完演出。,Positive
2119,3364,3993,2023-05-14,记者卧底南京夫子庙暗访竹筒奶茶市场,导语：近期，记者卧底南京夫子庙暗访竹筒奶茶市场，发现有人专门到垃圾桶捡拾游客喝完丢弃的竹筒。,Positive
2120,3369,3998,2023-05-14,中国与中亚在此相会,导语：往昔长安，古代丝绸之路的起点，联通中国中亚的枢纽。今朝西安，现代化的国际大都市，中国与中亚在此相会。,Positive
2121,3371,4000,2023-05-14,王源后台花絮,导语：王源客厅狂欢巡演广州站后台随拍花絮中，小源坐在椅子上认真聆听和思考，十分帅气！期待更多演唱会花絮！,Positive
2122,3374,4003,2023-05-14,不可爱的天气里遇见可爱的人,导语：近日，深圳的一场暴雨中，网友拍下了“纸箱哥”冒雨清理水道落叶的视频，广大网友们纷纷点赞。,Positive
2123,3376,4005,2023-05-14,回浦中学全国总冠军,导语：清华附中vs回浦中学的耐高总决赛结束，回浦中学加时1分险胜对手，夺得冠军！,Negative
2124,3380,4010,2023-05-14,芝芙和叮叮当当原唱的关系,导语：芝芙和叮叮当当原唱的关系,Negative
2125,3382,4012,2023-05-14,母亲得知儿子回家穿新衣奔跑迎接,导语：5月14日，黑龙江绥化。一段母亲手舞足蹈迎接孩子回家的视频引网友点赞。亲戚高先生称，孩子母亲有点发音障碍，之前已经知道孩子回家，特意穿了新一点的衣服。,Positive
2126,3384,4014,2023-05-14,你认为网红卖崽青蛙该罚吗,导语：网红卖崽青蛙落网，你认为该罚吗？,Positive
2127,3387,4017,2023-05-14,马嘉祺丁程鑫张真源体验分娩阵痛,导语：马嘉祺丁程鑫张真源体验分娩阵痛，母亲节小惊喜,Positive
2128,3388,4018,2023-05-14,最毁你三观的一件事是什么,导语：最毁你三观的一件事是什么？,Negative
2129,3392,4022,2023-05-14,王鹤棣坐直升机空降,导语：王鹤棣坐直升机空降活动现场,Negative
2130,3393,4023,2023-05-14,胡可说要做职场妈妈不做全职妈妈,导语：胡可以主播身份回母校中传进行路演宣讲，表示自己要做职场妈妈，不做全职妈妈！,Positive
2131,3394,4024,2023-05-14,6岁娃用3000元压岁钱给妈妈买金项链,导语：5月14日，山东济宁。6岁儿子用压岁钱给妈妈买金项链。,Positive
2132,3395,4025,2023-05-14,两男子不约而同跳河救落水小孩,导语：5月14日，湖北仙桃，看到两孩子不慎落水，岸边两男子不约而同跳河救人：衣服都没脱，手机也摔坏了。,Negative
2133,3396,4027,2023-05-14,和闸机击了个掌就进站了,导语：日前，北京地铁大兴机场线启用了一种新的过闸模式，不用刷卡、不用刷码，只需伸出手掌就能刷开地铁闸机。目前，仅允许一人绑定一个掌纹信息，且仅支持14岁以上中国大陆居民开通。此外，目前刷掌乘车业务仅支持在北京地铁的大兴机场线范围内使用。,Positive
2134,3397,4028,2023-05-14,毕业后很少听到自己全名了,导语：毕业后就听不太到自己的全名了😰,Positive
2135,3398,4029,2023-05-14,ZB1红毯,导语：ZB1红毯,Positive
2136,3399,4030,2023-05-14,你坐高铁一般选择什么座位,导语：你坐高铁一般选择什么座位？,Negative
2137,3401,4032,2023-05-14,胡锡进发文评卖崽青蛙上海落网,导语：近日，#网红卖崽青蛙上海落网#，引发大量关注。,Negative
2138,3403,4034,2023-05-14,摊主买彩票中2千多万激动砸摊位,导语：5月12日，浙江金华。网传义乌廿三里夜市一摊主买彩票喜中千万，开心地砸自己的摊位扔椅子。,Negative
2139,3404,4035,2023-05-14,母亲节发现被妈妈拉黑了,导语：母亲节这天发现被妈妈拉黑了,Negative
2140,3406,4037,2023-05-14,男子开车60公里瞒着母亲突然回家,导语：5月13日，山东济南。母亲节前一天，李先生带着妻子和孩子开车60公里，瞒着父母突然回家，给母亲一个惊喜。,Positive
2141,3407,4038,2023-05-14,张颂文来了都得害怕,导语：张颂文来了都得害怕吧…大半夜的确实会被吓到🥹,Positive
2142,3408,4039,2023-05-14,韦世豪,导语：韦世豪，于1995年4月8日出生，是安徽蚌埠人。其出道于鲁能足校，速度快且脚下技术出色，曾是鲁能青年梯队的主力射手。在2013年加盟博阿维斯塔，正式踏上留洋之路，并于随后在葡萄牙的青年联赛中登场。 现效力于广州恒大俱乐部。,Positive
2143,3410,4041,2023-05-14,山西发生重大刑案已致7死11伤,导语：犯罪嫌疑人郭某亮（男，27岁）因感情纠纷在奥家湾乡沟门前村将郭某英（女，21岁）致伤，将裴某英（郭某英的婆婆）、蒋某龙（郭某英的丈夫）、蒋某宸（郭某英的儿子）杀害。随后，郭某亮驾驶一辆白色小轿车逃窜，将1名出警人员和 13 名行人撞倒。截止目前，该案件共致7人死亡，11人受伤。,Positive
2144,3411,4042,2023-05-14,黄子韬徐艺洋同款微博打卡,导语：黄子韬徐艺洋两人都晒出自己在杭州电竞中心打卡的照片，原来是在一起录制《战至巅峰2》！,Negative
2145,3413,4044,2023-05-14,陈意涵倒立洗头,导语：陈意涵倒立洗头，兑现承诺来了呵呵哈哈哈,Negative
2146,3414,4045,2023-05-14,阿信演唱会以为粉丝是听障人士,导语：阿信演唱会以为粉丝是听障人士,Positive
