,index,Unnamed: 0,Date,Title,Introduction,prediction
2596,3660,3919,2023-03-11,不喜欢没有边界感的情侣,导语：只有单身人士受伤的世界达成,Positive
2597,3661,3920,2023-03-11,维和防暴队将于今年上映,导语：电影维和防暴队将于今年上映,Negative
2598,3662,3921,2023-03-11,建议在中小学推行趴睡变躺睡,导语：全国人大代表张琼丽建议，在全国中小学推行“趴睡”变“躺睡”，充分保证中小学生实现优质午休。,Positive
2599,3665,3924,2023-03-11,灌篮高手日本电影学院奖最佳动画片,导语：第46届日本电影学院奖揭晓，井上雄彦电影版《灌篮高手》获最佳动画片！,Positive
2600,3666,3925,2023-03-11,沙伊北京对话是和平的胜利,导语：王毅说，沙伊北京对话取得重要成果，宣布恢复两国外交关系。这是对话的胜利、和平的胜利，为当前动荡不安的世界提供了重大利好消息，传递了明确信号。,Positive
2601,3667,3926,2023-03-11,最强大脑六强,导语：《最强大脑》10六强诞生！恭喜@高贵的脑王白宇鹏 @最强大脑常峻硕 @最强大脑楼开元 @最强大脑杨英豪 @最强大脑王宇轩 @最强大脑石明鑫 ，脑王之夜见！,Negative
2602,3668,3927,2023-03-11,张译新剧他是谁央8排播,导语：张译新剧《他是谁》央8排播,Positive
2603,3669,3928,2023-03-11,最新国家形象网宣片,导语：这就是我，中华人民共和国。,Positive
2604,3672,3931,2023-03-11,韩正当选为中华人民共和国副主席,导语：韩正当选为中华人民共和国副主席。,Positive
2605,3673,3933,2023-03-11,宋慧乔李到晛吻戏,导语：宋慧李到晛《黑暗荣耀2》大结局有吻戏,Negative
2606,3674,3934,2023-03-11,秦岭山下千年古玉兰优雅绽放,导语：近日，陕西秦岭终南山山脚下南五台千年古玉兰盛开，粉红色的花朵缀满枝头，在春风中摇曳生姿。,Positive
2607,3675,3935,2023-03-11,黑暗荣耀第三季,导语：你期待《黑暗荣耀》第三季吗,Negative
2608,3677,3937,2023-03-11,妍珍离婚,导语：《黑暗荣耀》妍珍和河道英离婚,Positive
2609,3680,3940,2023-03-11,星落凝成糖男主男二一起养花,导语：星落凝成糖大结局男主男二一起养花,Positive
2610,3681,3941,2023-03-11,你是否接受与人工智能谈恋爱,导语：人工智能技术日渐发展，如果有机会的话你们会和人工智能谈恋爱吗？,Positive
2611,3683,3943,2023-03-11,iPhone14黄色款成最快降价新产品,导语：iPhone14推出新款配色黄色，新品发布后京东平台直降600，新配色iPhone成降价最快新品。,Positive
2612,3684,3944,2023-03-11,国家线公布后的心情,导语：国家线已公布，大家现在心情如何？,Negative
2613,3685,3945,2023-03-11,今年考研会扩招吗,导语：考研国家线已公布！整体趋势降了不少，今年考研会扩招吗？,Negative
2614,3686,3946,2023-03-11,黑暗荣耀2全员恶人,导语：黑暗荣耀2全员恶人,Negative
2615,3689,3950,2023-03-11,河道英演我回消息,导语：黑暗荣耀河道英演我回消息,Positive
2616,3692,3953,2023-03-11,妍珍的笑,导语：哦莫 这个笑好吓人,Negative
2617,3695,3957,2023-03-11,檀健次重现沈翊经典台词,导语：檀健次在节目中重现沈翊经典台词，一整个梦回追剧的时候,Positive
2618,3696,3958,2023-03-11,像极了考教资前的我,导语：是谁我不说,Negative
2619,3697,3960,2023-03-03,大学每月生活费2000是什么水平,导语：近日，一位21岁女大学生发的生活费账单引发了不少争议，不少人看完后表示现在大学生的生活费都这么高了吗？,Positive
2620,3698,3961,2023-03-03,二刷狂飙才注意到李健这个设计,导语：二刷《狂飙》之后才注意到李健这个设计,Positive
2621,3700,3963,2023-03-03,建议提供免费墓地和骨灰盒,导语：全国人大代表潘保春建议，为民众提供免费墓地和骨灰盒。,Positive
2622,3702,3965,2023-03-03,沙溢cos高启强,导语：沙溢在节目中cos了高启强还还原了经典台词，你觉得有内味儿吗,Negative
2623,3703,3966,2023-03-03,韩式英语又在害人,导语：人在KPOP不得不低头，你最常听到的韩式英语是哪句呢？,Positive
2624,3704,3967,2023-03-03,大熊猫和花和叶已被广东一企业认养,导语：近日，大熊猫“和花”（花花）因其可爱形象和经常被小伙伴“夺笋”抢食走红网络，成为“熊猫界女顶流”。广东思宝不锈钢制品有限公司公众号显示该公司2020年7月4日，认养了大熊猫“和花”“和叶”，并再次命名为思宝和盼奥。天眼查信息显示广东思宝不锈钢制品有限公司经营范围包含生产、销售：五金、不锈钢制品、玻璃制品，销售金属材料、五金机械、家用电器、纸塑包装品。,Negative
2625,3705,3968,2023-03-03,邓超陈赫鹿晗五哈3换头像,导语：邓超陈赫鹿晗再次集体换微博头像，大家状态都好好！这是在迎接新一季的五哈吗？,Positive
2626,3706,3969,2023-03-03,在美华人称丫丫饮食条件已有改善,导语：近日，旅美大熊猫丫丫一直牵动着大家的心。据最新消息，中国动物园协会称中美双方正在积极协调，办理有关手续，争取早日运输大熊猫“丫丫”回国。,Positive
2627,3707,3970,2023-03-03,建议将春节法定假期由3天延长为5天,导语：全国人大代表庹庆明：建议春节法定假期增加2天，实际形成9天长假,Negative
2628,3709,3972,2023-03-03,郑秀晶活动状态,导语：郑秀晶活动状态好美！,Positive
2629,3710,3973,2023-03-03,林俊杰再唱雪落下的声音,导语：林俊杰多伦多演唱会说要唱一首和雪有关的歌，再唱《雪落下的声音》,Negative
2630,3711,3974,2023-03-03,使用耳机606060原则保护耳朵,导语：记住“60-60-60”原则：①环境声音不超过60分贝；②戴耳机音量不超过功率的60%；③连续戴耳机时间不超过60分钟。,Positive
2631,3712,3975,2023-03-03,宋亚轩是卧底,导语：宋亚轩《我们的客栈》这期是卧底,Positive
2632,3713,3976,2023-03-03,Jennie摔伤,导语：Jennie真的太暖心了吧，自己受伤也不忘记安慰粉丝,Positive
2633,3714,3978,2023-03-03,导师给我的论文想好了期刊,导语：发意林吧 我高中很爱读这本书,Negative
2634,3715,3979,2023-03-03,迪丽热巴秦岚同台,导语：迪丽热巴秦岚同台,Positive
2635,3716,3980,2023-03-03,EDG与LNG赛前海报,导语：有一说一，两张海报你觉得哪个更有节目效果,Negative
2636,3717,3981,2023-03-03,张杰冲上云霄机长造型,导语：我们的客栈@张杰 一身墨镜加上笔挺的制服cos《冲上云霄》机长，整个造型散发着迷人的魅力！,Positive
2637,3718,3982,2023-03-03,玫瑰的故事,导语：师太用这样颠倒众生的传奇女子吸引我们的眼球，同时用尖刻而又平淡的语言对各色人等、各色事件鞭辟入里，如果愿意的话，还可学到一点点不管输赢都要漂亮的人生哲学。不够传奇的故事和虚头巴脑的说教一样乏味。,Positive
2638,3719,3983,2023-03-03,佘诗曼林峯重现使徒行者经典片段,导语：《我们的客栈》中佘诗曼和林峯重现《使徒行者》经典片段，童年回忆来攻击我了！,Positive
2639,3721,3985,2023-03-03,建议网络直播账号日打赏不超100元,导语：2023年全国“两会”召开在即，全国人大代表、广元市苍溪县白驿镇岫云村党支部书记、村委会主任李君表示，拟递交《关于加大对直播间赌博、打赏及网游、网贷等网络乱象整治力度》的建议。,Negative
2640,3722,3986,2023-03-03,琼斯绝杀,导语：琼斯CBA生涯10000分里程碑，绝杀上海男篮。,Positive
2641,3723,3987,2023-03-03,梅西入选阿根廷国家队名单,导语：阿根廷国家队公布新一期大名单：梅西领衔！阿根廷将在3月底的友谊赛分别对阵巴拿马、库拉索！,Negative
2642,3724,3988,2023-03-03,小S大女儿二女儿合体封面,导语：小s大女儿二女儿合体封面,Positive
2643,3725,3989,2023-03-03,小猫独特的打招呼方式,导语：太可爱了吧！,Positive
2644,3727,3991,2023-03-03,你刚毕业时的月薪是多少,导语：你觉得本科毕业应该拿多少月薪？你刚毕业时的月薪是多少？,Positive
2645,3728,3992,2023-03-03,当你的同事是个天秤座,导语：当你的同事是个天秤座,Positive
2646,3730,3994,2023-03-03,宋雨琦直播跳TOMBOY,导语：@宋雨琦_G-I-DLE 今晚直播中随机freestyle跳《TOMBOY》，动作干净利落好飒！,Positive
2647,3731,3995,2023-03-03,刘雯郭晓婷合照,导语：刘雯郭晓婷同框,Positive
2648,3735,4001,2023-03-03,陈飞宇周也的cp名叫YesSir,导语：陈飞宇周也的cp名叫YesSir,Positive
2649,3736,4002,2023-03-03,黄仁俊翻唱你的名字片尾曲,导语：黄仁俊更新日文Cover,Positive
2650,3737,4003,2023-03-03,eStar声明,导语：estar发布声明,Negative
2651,3738,4004,2023-03-03,LGD战胜BLG,导语：恭喜LGD让一追二战胜BLG拿到第四胜！,Negative
2652,3739,4005,2023-03-03,这羊长得好像素描出来的,导语：长得像素描的小羊还是第一次见,Negative
2653,3740,4006,2023-03-03,Haerin双丸子头,导语：今天Haerin的双丸子头造型好乖好可爱！,Positive
2654,3741,4007,2023-03-03,何洁张远合唱,导语：在本期的17号音乐仓库中，何洁张远合唱《落魄》，台风松弛大气,Positive
2655,3745,4011,2023-03-03,成毅巴黎探店路透,导语：成毅探店路透🈶 好帅！,Positive
2656,3748,4014,2023-03-03,65岁阿姨离婚后8年骑行12国,导语：河南郑州65岁的李冬菊离婚后患上了严重的抑郁症，一度住进精神病院。2013年，她买了第一辆山地车，踏上骑行之旅，随后的8年，她独自骑行泰国、法国、新西兰等12个国家，横跨三大洲。,Positive
2657,3749,4015,2023-03-03,第一次见乌龟这么黏人,导语：第一次见乌龟这么黏人~~,Negative
2658,3750,4016,2023-03-03,女生回应8战考研均未上岸,导语：近日，吉林一女子分享自己8年考研失败经历，引发六千多名网友展开讨论。当事人称2016年到2023年的时间，也是从应届毕业生到30岁。,Positive
2659,3751,4017,2023-03-03,流浪地球3要给杭州加戏,导语：《流浪地球》导演郭帆携电影主创团队来到杭州，表示第三部要给杭州加戏。,Negative
2660,3752,4018,2023-03-03,玄商夜昙舞剑,导语：完美ys《星落凝成糖》里玄商@陈星旭--CHEN先生 夜昙@李兰迪 天上舞剑这一段，啧啧~这哪是舞剑啊，这俩小夫妻“旋转跳跃我不停歇”，生怕我看不出来这是爱的华尔兹吗？,Positive
2661,3753,4019,2023-03-03,苏醒新歌不要劝我放下,导语：@苏醒AllenSu 全新创作情歌《不要劝我放下》上线！ 浪漫忧伤的歌曲唱出在爱情困境中不愿走出的复杂心情。,Negative
2662,3754,4020,2023-03-03,搞笑女是人类的宝藏,导语：请善待你身边所有能给你带来快乐的朋友,Positive
2663,3755,4021,2023-03-03,张颂文只想专心拍戏,导语：张颂文只想专心拍戏,Positive
2664,3756,4022,2023-03-03,花海娜可露露杀疯了,导语：花海的娜可露露压制力拉满杀疯了！不愧是娜可花花！,Positive
2665,3759,4025,2023-03-03,撞脸高启盛大学老师回应走红,导语：3月1日，河南郑州，一网友发布大学老师撞脸电视剧《狂飙》角色高启盛的视频走红，不少网友也争相在评论区晒出自己的老师。据悉，该老师为河南农业大学张老师，得知自己走红后，张老师已关闭社交帐号及朋友圈。,Negative
2666,3760,4026,2023-03-03,Angelababy骑马,导语：angelababy骑马路透，已经开始迫不及待地想看baby的新剧了,Positive
2667,3761,4027,2023-03-03,旅居卡塔尔的熊猫被四川话成功召唤,导语：【#旅居卡塔尔的熊猫被四川话成功召唤#】3月1日，卡塔尔。中国男子看望熊猫京京时，用四川话喊话让京京过来，在玩耍的京京听到熟悉的方言后，立马向男子方向走来。网友表示：真的是直接泪目，孩子想家了！,Positive
2668,3762,4028,2023-03-03,诡秘之主,导语：阅文集团白金作家爱潜水的乌贼所著的西方玄幻类小说，掺杂了克苏鲁风格、类SCP元素、第一次工业革命时代风情和蒸汽朋克情怀。这是一个蒸汽与机械的世界，这是一段“愚者”的传说。,Negative
2669,3763,4029,2023-03-03,郑州一大学老师撞脸高启盛,导语：3月1日，河南郑州，大学老师撞脸“高启盛”，网友：这下看谁还敢不好好听课。,Positive
2670,3764,4030,2023-03-03,我们的西南联大改名战火中的青春,导语：我们的西南联大改名战火中的青春,Negative
2671,3765,4031,2023-03-03,上海街头惊现新欢角,导语：近日，上海巨鹿路Found158惊现“新欢角”，路人可以参与互动结交新友，通过天猫“新欢配对机”现场配对并官宣心动的TA，牵手3月新欢。网友：年轻人交友又出新高度了！,Negative
2672,3766,4032,2023-03-03,电影断网,导语：暗网对决，危险升级。电影《断网》3.3全国上映。,Positive
2673,3767,4033,2023-03-03,eStar锁定S组,导语：武汉eStarPro成功晋级2023年KPL春季赛常规赛第二轮S组！,Positive
2674,3768,4034,2023-03-03,这不是花花是果赖,导语：近日，四川成都。大熊猫和花（小名花花）再度冲上热搜。因为饲养员谭爷爷爱用成都话喊花花“果赖”（过来），不少网友开玩笑称，花花可能以为自己叫“果赖”。,Positive
2675,3769,4035,2023-03-03,RW零封TTG,导语：恭喜RW零封战胜TTG,Negative
2676,3770,4036,2023-03-03,出现耳鸣怎么办,导语：如果只是偶然间发生耳鸣，只需调整作息、保证睡眠，保持心情愉悦，症状就可缓解。耳鸣超一周未缓解要警惕，要及时就医，这可能是疾病发出的警报。,Negative
2677,3771,4037,2023-03-03,张天爱巴黎真空西装造型,导语：张天爱亮相2023年巴黎时装周，深v西装搭配高马尾，酷飒十足。,Positive
2678,3772,4038,2023-03-03,闺蜜分手要不要劝,导语：刘净又双叒分手了，作为好闺蜜的方欣、夏梦到底该不该劝呢？4.15《爱很美味》一起来影院寻找答案吧！,Negative
2679,3774,4041,2023-03-03,郭富城称蔡天凤遇害令人震惊悲痛,导语：郭富城被问及太太方媛闺密蔡天凤遇害一事的心情，首次开腔回应，表示：“这次这件事，是一件非常震惊及悲痛的事。”,Negative
2680,3775,4042,2023-03-03,梁朝伟因害怕社交不学日语,导语：梁朝伟经常去日本滑雪，但为了避免社交死活不学日语,Positive
2681,3776,4043,2023-03-03,U20国足1比2日本U20,导语：U20国足1比2日本U20。刘浩帆制造对手乌龙，熊田直纪梅开二度。李昊终场前扑点。,Positive
2682,3777,4044,2023-03-03,杨笠说高智商的男人容易冷暴力,导语：杨笠在综艺展开说说中说感觉高智商男人容易冷暴力,Negative
2683,3778,4046,2023-03-03,U20国足5分钟内连丢两球,导语：U20亚洲杯中国vs日本第70分钟，日本传中到禁区，熊田直纪破门，5分钟2球，U20国足1-2落后日本,Positive
2684,3779,4047,2023-03-03,巨人完结篇开播,导语：進撃の巨人 完结篇前篇 播出结束，共1小时～Part1：22分钟、Part2：23分钟、Part3：15分钟，后篇将于秋季放送，至此动画将正式完结！,Positive
2685,3780,4048,2023-03-03,程潇孟美岐吴宣仪不续约宇宙少女,导语：程潇孟美岐吴宣仪不续约宇宙少女,Positive
2686,3781,4049,2023-03-03,熊猫花花外号果赖被抢注商标,导语：天眼查App显示，“果赖”已被菏泽市某公司及自然人朱某某申请注册商标，申请时间分别为2022年8月、2023年1月，国际分类涉及广告销售、餐饮住宿、健身器材，其中由上述公司申请的健身器材类商标已注册成功。,Negative
2687,3783,4051,2023-03-03,总书记心头最大的牵挂,导语：民生无小事，枝叶总关情。每年全国两会期间，百姓冷暖、民生福祉都是习近平总书记心头最大的牵挂。,Positive
2688,3784,4052,2023-03-03,u20国足1比0领先日本u20,导语：U20亚洲杯小组赛，U20国足VS日本U20，比赛仅6分钟，艾菲尔丁左侧角球开出！禁区中路刘浩帆一个头球暴击！洞穿日本队大门！,Positive
2689,3785,4053,2023-03-03,于正回复蒋龙,导语：于正回复蒋龙,Negative
2690,3786,4054,2023-03-03,塞尔达玩家也太卷了,导语：塞尔达传说发售六周年了知道这六年里，海拉鲁大地的花花草草猪猪马马，是怎么过的吗？,Positive
2691,3788,4056,2023-03-03,商场回应无偿设计丫丫海报并投放,导语：3月2日，四川达州。一位女大学生联系商场为丫丫投放海报，商场第一时间设计出海报，无偿投放。,Positive
2692,3789,4057,2023-03-03,阿里王坚院士当选全国政协委员,导语：据悉，中国工程院院士、阿里巴巴技术委员会主席王坚当选第十四届全国政协委员。,Positive
2693,3790,4058,2023-03-03,四川有个95后铁憨憨村支书,导语：吉列子日，作为村里第一个大学生，走出大山又回到大山。除了是村支书，他还是村里的快递员、维修工、农业“专家”……村民说他是个“铁憨憨”。,Negative
2694,3791,4060,2023-03-03,国考3月上中旬出分,导语：下笔重千钧，起落皆有情，你每一份努力都将绚烂成花。今天是3月第一天，祝努力的你取得好成绩！,Positive
2695,3792,4061,2023-03-03,刘浩帆头球破门,导语：中国队角球机会！刘浩帆头球破门！中国1-0日本！,Positive
2696,3793,4062,2023-03-03,南京Hero久竞声明,导语：@南京Hero久竞 ：在近期有关星元皮肤选择和诞生的网络舆论中，南京Hero久竞俱乐部的成员受到了莫须有的恶意攻击，针对目前存在的诽谤侮辱性言论，我们在此发布律师函并严正声明：请停止对Hero任何成员的造谣和人身攻击，我们将保留采取进一步法律手段的权利。,Negative
2697,3795,4064,2023-03-03,科学家首次观测到量子隧穿效应,导语：近日，来自奥地利因斯布鲁克大学的科学家首次成功地在实验中观测到了“量子隧穿效应”,Positive
2698,3796,4065,2023-03-03,建议企业设孝亲假,导语：2023年全国两会召开，第十四届全国人大代表、科大讯飞董事长刘庆峰表示，建议系统性关注老年群体的身心健康，构建老年人友好型社会。他建议将每年的重阳节设定为法定节假日，鼓励企业设立孝亲假，让子女有更多时间关注老年人的陪伴需求。,Positive
2699,3797,4066,2023-03-03,奋进的春天,导语：奋进的春天，奋跃的中国！,Positive
2700,3798,4067,2023-03-03,明日方舟联动怪物猎人,导语：《明日方舟》确定与《怪物猎人》联动,Positive
2701,3799,4068,2023-03-03,TTG对战RW,导语：2023KPL春季赛常规赛第一轮 济南RW侠 vs 广州TTG,Positive
2702,3800,4069,2023-03-03,30字小说超60万人收藏,导语：近日，著名作家乌贼发布新书30字预告，目前已超60万书友收藏。,Positive
2703,3802,4071,2023-03-03,一眼万年的初恋脸女主,导语：影视剧中众多出场惊艳，让人一眼万年的初恋脸女主，给我们童年带来了浓墨重彩的一笔～,Negative
2704,3805,4074,2023-03-03,金智秀朴彩英巴黎同框路透,导语：金智秀&ROSÉ巴黎路透,Positive
2705,3806,4075,2023-03-03,水哥曾患谱系自闭症,导语：水哥在节目《展开说说》自述，初高中的时候曾患谱系自闭症,Positive
2706,3807,4076,2023-03-03,威少被勇士放空,导语：快船vs勇士，威少在三分线外直接被勇士放空，这种球最后竟然也没投……,Positive
2707,3808,4077,2023-03-03,建议有条件国有重点景区免费,导语：近日，全国政协委员、中国旅游研究院院长、文化和旅游部数据中心主任戴斌在接受南都记者专访时建议，为满足游客需求，可以免费开放部分景区，尤其是国有重点景区。“发展旅游是为了什么？是为了保障人民的旅游权利。我们不能把所有风景都圈起门来收费，要让广大游客有得游，游得起，玩得好。”,Negative
2708,3809,4078,2023-03-03,杨颖晒相思令剧组的马,导语：杨颖晒剧组《相思令》的马儿，并配文和马儿一起的暖暖午后~,Positive
2709,3810,4079,2023-03-03,宋茜泰国vlog,导语：宋茜泰国旅游vlog，终于等来茜茜的vlog~,Positive
2710,3812,4081,2023-03-03,迪丽热巴水晶缀饰礼服,导语：迪丽热巴水晶缀饰礼服，热巴的气质好高级~~~,Positive
2711,3813,4082,2023-03-03,张小斐比的耶,导语：张小斐比的耶，姐比的耶好酷~~~~,Positive
2712,3814,4083,2023-03-03,建议大学生不要太在意刚入职收入,导语：政协委员倪闽景：#建议大学生不要太在意刚入职收入#,Negative
2713,3815,4084,2023-03-03,赵露思春日明信片,导语：赵露思春日明信片，好美呀！,Negative
2714,3816,4085,2023-03-03,范丞丞新电影胡子造型,导语：范丞丞新电影《了不起的夜晚》胡子造型,Negative
2715,3817,4086,2023-03-03,林高远,导语：林高远，中国男子乒乓球队运动员，2019年10月17日，入选2019福布斯中国30岁以下精英榜。,Positive
2716,3818,4087,2023-03-03,吴奇隆林峯合照,导语：吴奇隆、林峯合照，期待两个人《追星星的人》,Negative
2717,3819,4088,2023-03-03,全国政协十四届一次会议会期7天半,导语：大会新闻发言人郭卫民介绍，全国政协十四届一次会议将于3月4日下午3时在人民大会堂开幕，3月11日下午闭幕，会期7天半。,Negative
2718,3820,4089,2023-03-03,颜控跑步人有福了,导语：管住嘴，迈开腿，才能健康地瘦下来！快换上你最好看的装备，出门感受春日的风，跑遍沿途的美景！,Positive
2719,3821,4090,2023-03-03,男性最佳生育年龄为30到35周岁,导语：2023年1月《自然生态与进化（Nature ecology & evolution）》上刊发的一项研究显示，在包括人类在内的诸多物种中，更年长的父亲往往会遗传更多的新发突变给后代，背后原因是老年个体在精子发生过程中无法清除突变以及细胞突变增加。,Positive
2720,3823,4092,2023-03-03,薛之谦说佛山站郑州站准备就绪,导语：薛之谦演唱会佛山、郑州站准备就绪，期待住了！,Positive
2721,3824,4093,2023-03-03,孙怡大侦探紫色旗袍造型,导语：孙怡大侦探8最新剧照，民国风造型适配度百分百，姐姐穿旗袍身材比真的yyds，氛围感拉满！[打call][打call],Positive
2722,3825,4094,2023-03-03,男生健身做200斤深蹲咬碎后槽牙,导语：河南郑州，霍先生在健身深蹲时咬碎了后槽牙。霍先生介绍，最近刚开始健身，有一个深蹲动作，负重100公斤也是他第一次尝试，蹲起来后就感觉嘴里有东西，再用舌头一舔就发现后槽牙上面掉了一块，吐出来一看是牙碎了。霍先生称，健身把牙咬碎自己也觉得很不可思议，以后深蹲也会多加注意。,Positive
2723,3826,4095,2023-03-03,黑袋装卫生巾是偏见还是关心,导语：近日，有关“用黑袋装卫生巾”相关话题引起网友热议，有细心网友发现超市或小卖铺在售卖卫生巾时，常常会准备黑色的袋子用来装卫生巾。,Positive
2724,3827,4096,2023-03-03,我想和你唱,导语：《我想和你唱》第四季回归啦～！2月24日起，每周五22:00 湖南卫视 芒果TV 双平台播出，敬请期待~,Positive
2725,3828,4097,2023-03-03,B站2022年净亏损75亿元,导语：整个2022年，B站总净营收为219亿元（约合32亿美元），与2021年相比增长13%。净亏损为75亿元（约合11亿美元），而2021年净亏损为68亿元。不按照美国通用会计准则（Non-GAAP），调整后的净亏损为67亿元（约合9.718亿美元）。,Positive
2726,3830,4099,2023-03-03,教好孩子的方法不只有布置作业,导语：“要想教好一个孩子，不是给他布置作业，有一个方法就是阅读。”“90后”教师张亚丽回到大山任教后，看到了孩子们对于书籍的渴望，对于世界的好奇。 “为你读书”走进河南漯河，为偏远学校的孩子们送去书香。,Positive
2727,3832,4102,2023-03-03,全国中小学消防公开课,导语：中国消防官方微博开展全国中小学消防公开课直播，欢迎同学们收看直播或视频回放。,Positive
2728,3833,4103,2023-03-03,姚薇安欣联手对付上司,导语：电视剧《女士的品格》电视剧《女士的品格》今晚大结局 姚薇安欣终于和解认清鲍伯总的诡计，要联合起来搞事业了！,Positive
2729,3834,4104,2023-03-03,宋亚轩首支个人单曲预告,导语：@时代少年团-宋亚轩 首支个人单曲预告公开，《5:23PM》即将上线！,Negative
2730,3836,4106,2023-03-03,林高远3比2卡尔森,导语：#WTT球星挑战赛果阿站#男单R16，@Eric-林高远 3-2克里斯蒂安·卡尔森，晋级八强【8-11、11-7、9-11、11-6、11-7】,Positive
2731,3837,4107,2023-03-03,iPhone15系列屏幕将采用多家供应商,导语：根据屏幕供应链咨询公司DSCC首席执行官罗斯・杨分享的会员订阅推文，苹果在2023年推出的iPhone 15系列机型屏幕上会采用多家供应商。,Positive
2732,3838,4108,2023-03-03,黄宗泽调侃自己已经不是原来的哥了,导语：歌还是原来的歌！,Negative
2733,3839,4109,2023-03-03,考试时把自己逗笑了,导语：你考试时算出来最离谱的答案是什么？,Negative
2734,3840,4110,2023-03-03,唐艺昕云南随拍,导语：唐艺昕云南随拍,Positive
2735,3841,4111,2023-03-03,罗翔评一人犯罪影响家属考公,导语：一人犯罪影响子女亲属考公，这公平合理吗？罗翔教授认为，无论能够实现多么美妙的社会效果，都不能突破“无罪不罚”这个最基本的底线。,Positive
2736,3842,4113,2023-03-03,女子称因准点下班试用期第3天被辞退,导语：3月2日，上海。女子称自己在试用期第3天被公司辞退，原因是前一天下班自己走的太早。,Negative
2737,3843,4114,2023-03-03,迪丽热巴高清生图,导语：迪丽热巴高清怼脸生图,Positive
2738,3847,4118,2023-03-03,吴磊赵今麦海边拍摄路透,导语：吴磊赵今麦海边拍摄路透🈶️好有cp感期待期待,Positive
2739,3849,4120,2023-03-03,最强大脑今晚八强诞生,导语：《最强大脑》10今晚十二进八，晋级名额最终会花落谁家？锁定21:10江苏卫视，为你揭晓答案。,Negative
2740,3851,4122,2023-03-03,赌王姐姐何婉鸿去世,导语：据澳门媒体报道，有着“八姑娘”之称的赌王何鸿燊姐姐何婉鸿女士，于2月28日下午在医院去世，享年106岁。,Positive
2741,3853,4124,2023-03-03,没有一块糖能逃过蒲熠星的推理,导语：《大侦探》蒲熠星仅凭一块消失的糖就能推出凶手的行动逻辑。,Negative
2742,3854,4125,2023-03-03,刘涛讲粤语,导语：刘涛巴黎时装周秀场和香港媒体打招呼，涛姐的粤语也太标准了吧！,Positive
2743,3856,4127,2023-03-03,建议强制实施带薪年假,导语：全国政协委员、全国总工会副主席江广平建议，强制实施带薪年休假相关政策，完善企业违反法律责任的规定，强化对企业年休假执行的约束，非特殊情况禁止企业协议取消职工年休假，对企业确因工作需要不能安排职工年休假的情形作出明文规定。,Negative
2744,3857,4128,2023-03-03,梵净山春雪,导语：近日，贵州，一场春雪开启了梵净山的三月。,Negative
2745,3858,4129,2023-03-03,B站去年给UP主分了91亿,导语：财报显示，2022年B站的营业成本高达180亿元，同比增长18%，B站表示主要由于收入分成及内容成本增加所致。其中，收入分成主要是在直播和广告业务中给Up主的激励/分成，达到91亿元人民币，同样增长18%。,Negative
2746,3859,4130,2023-03-03,王源回忆青春修炼手册MV,导语：王源回忆青春修炼手册MV,Positive
2747,3860,4131,2023-03-03,曾黎的海外伴手礼,导语：曾黎海外伴手礼是中国普洱,Positive
2748,3861,4133,2023-03-03,星落凝成糖换脸特效,导语：星落凝成糖AI换脸特效,Negative
2749,3863,4135,2023-03-03,刘雯7小时走3场秀,导语：刘雯7小时走3场秀，是什么风格都能驾驭的国际超模啊！,Negative
2750,3864,4136,2023-03-03,综艺展开说说,导语：综艺《展开说说》节目是由傅首尔、杨笠、易立竞、杨天真四位姐姐组成的“说姐天团”，每期和一位有趣的访客，畅聊没答案的事。腾讯视频每周五中午12点上线。,Positive
2751,3865,4137,2023-03-03,梅西艾特了C罗头像网友,导语：闹乌龙！梅西发布乐事广告@错人，原C罗头像网友瞬间叛变+黑C罗,Negative
2752,3866,4138,2023-03-03,快船vs勇士,导语：NBA常规赛，金州勇士主场迎战洛杉矶快船。,Positive
2753,3868,4140,2023-03-03,感染甲流病毒该如何治疗,导语：近日，全国多地部分学校因学生发热而停课，发热原因主要为甲型流感。什么是甲流？甲流有哪些症状？学校和托幼机构如何预防流感？一旦感染，该如何治疗？这些要点请收藏！,Positive
2754,3869,4141,2023-03-03,鹿晗吸猫,导语：鹿晗五哈第三季开启吸猫模式！,Negative
2755,3870,4142,2023-03-03,梅西亲属家超市遭袭击,导语：3月2日当天凌晨，两名枪手持枪袭击了阿根廷前锋梅西亲属家开的超市，并在店内留下威胁信息，“梅西，我们在等你”。,Negative
2756,3871,4143,2023-03-03,胡夫金字塔内发现长9米新通道,导语：当地时间3月2日，埃及旅游和文物部长宣布，在胡夫金字塔内发现一条长9米，宽2.1米的新通道。,Positive
2757,3872,4144,2023-03-03,何超莲徐璐张天爱同框看秀,导语：何超莲徐璐张天爱同框看秀,Positive
2758,3874,4146,2023-03-03,方时赫评价SMTOWN和HYBE,导语：方时赫分别评价SMTOWN和HYBE！！是会笑亖的程度，怎么这么会说啊,Positive
2759,3875,4147,2023-03-03,雾都雾里七个八淘汰,导语：第一次顺位发表，雾都雾里七个八全员淘汰,Negative
2760,3877,4149,2023-03-03,全国爱耳日,导语：针对大陆耳聋发生率高、数量多、危害大，预防工作薄弱的现实，卫生部、教育部、民政部、国家计划生育委员会、国家质量技术监督局、国家药品监督管理局、国家广播电影电视总局、中华全国妇女联合会、中国老龄协会、中国残疾人联合会等10部委局共同确定：每年的3月3日为“全国爱耳日”（Ear Care Day）。,Positive
