,index,Unnamed: 0,Date,Title,Introduction,prediction
2508,4467,4727,2023-09-28,女业主与写字楼男员工商谈突然被扇耳光,导语：9月27日，江西南昌，小区女业主和某公司员工在商谈过程中突然被扇耳光。小区业主表示，小区里面有一栋写字楼，该公司在里面办公。公司想把住宅区和写字楼打通，就拿剪刀去剪栅栏，业主前去阻止。找公司理论时女业主被扇耳光。辖区派出所表示，都被带到派出所了，两方在处理，被打业主去医院处理了。,Positive
2509,4468,4728,2023-09-28,傅云深求婚还没开始就结束了,导语：南风知我意傅云深求婚还没开始就结束了,Negative
2510,4469,4729,2023-09-28,广东一男生跑步时心脏骤停倒地,导语：近日，广东深圳龙岗区某高中的学生在进行课间跑步时，一名男生突然心脏骤停重摔倒地。校医立即出动，对男生进行心肺复苏，并用AED电击除颤急救。,Positive
2511,4471,4735,2023-09-28,赶飞机前电脑丢了民警极限找回,导语：近日，北京地铁里一名女生报警求助，称存储有大量重要资料的笔记本电脑丢失，找了两个多小时无果。临近航班起飞，民警安海川马上帮忙寻找，最终发现电脑包就在共享单车上。,Positive
2512,4472,4736,2023-09-28,卡塔尔球员围攻裁判,导语：怎么个事？刚才冲突那么长时间，不多给补时吗？卡塔尔球员赛后围住裁判要说法！！,Positive
2513,4473,4737,2023-09-28,婆婆1天走丢3次民警熟练送回,导语：近日，湖北武汉。有群众报警称步行街有一老人疑似迷路，民警杨兴赶往现场发现，走失老人姓尹，是个老熟人，今年82岁。由于身患阿兹海默症，尹婆婆经常把自己给“弄丢”，最高一天走失三回。,Positive
2514,4474,4740,2023-09-28,姚明急得拍大腿,导语：传...传..传.咋不投呢？姚明急的拍大腿..,Negative
2515,4475,4741,2023-09-28,街道办回应老人当着老伴面坠楼身亡,导语：9月27日，安徽蚌埠。近日，网传禹会区一位老人在其老伴面前坠楼身亡引发关注。,Positive
2516,4476,4742,2023-09-28,这是我认识的国足吗,导语：[苦涩][苦涩] 开局3分钟就领先！@山羊君GOAT ：这是我认识的国足吗？,Positive
2517,4478,4750,2023-09-28,河南一小区连续10年举办百家宴,导语：9月26日，河南洛阳。一小区百家宴盛大开席，300名居民纷纷拿出自家好菜，分享给大家，过节气氛瞬间拉满，整个小区都飘着浓香的烟火气息。,Negative
2518,4479,4752,2023-09-28,胡彦斌什么都敢问,导语：胡彦斌什么都敢问,Negative
2519,4481,4756,2023-09-28,G社拍的金智秀朴彩英,导语：G社拍的金智秀朴彩英。,Negative
2520,4485,4767,2023-09-28,卫明不装了,导语：《好事成双》几经试探，卫明不再假装好好男人，向林双提出离婚,Positive
2521,4486,4768,2023-09-28,陈乔恩晒老公视角美照,导语：陈乔恩晒老公视角美照，Alan夸老婆陈乔恩怎么拍都美,Positive
2522,4489,4775,2023-09-28,萌娃被困3楼外平台民警翻窗救下,导语：近日，金华市公安局接到报警称，有一个五六岁的女孩，独自在3楼空调外机平台上哭，周围没有防护栏，随时可能发生危险。值班民警林勇和辅警陈方立即赶往现场。情况十分紧急，林勇决定爬上窗台救援，“你站在那不要动！叔叔马上来抱你！”经过警民合力救援，小女孩安全被抱回屋内。,Positive
2523,4492,4783,2023-09-28,心动的信号,导语：《心动的信号》第六季每周二周三晚19:00 更新,Positive
2524,4493,4785,2023-09-28,国庆回家还是出去旅游,导语：今年中秋国庆假期“合体”，9月29日至10月6日放假调休共8天，不少人选择回家探亲陪陪长辈，也有人借着难得的假期计划旅行。在路上的大家都会选择什么样的出行方式呢，高铁？自驾？,Negative
2525,4494,4786,2023-09-12,习近平给红其拉甫海关全体关员回信,导语：中共中央总书记、国家主席、中央军委主席习近平9月11日给红其拉甫海关全体关员回信，对海关系统干部职工更好履行职责使命提出殷切期望。,Positive
2526,4495,4787,2023-09-12,这4种面包真的建议少吃,导语：最不推荐：巧克力夹心面包，牛角/可颂，丹麦面包，手撕包，起酥面包，椰蓉面包，肉松面包,Negative
2527,4496,4788,2023-09-12,国足0比1叙利亚,导语：国际友谊赛，国足主场0-1不敌叙利亚，连续两场不胜！克鲁玛打进世界波。,Positive
2528,4498,4790,2023-09-12,莲花味精上架79元的套餐,导语：近日，李佳琦因79元的眉笔引起网友热议，9月11日晚，抖音蜂花直播间主播连夜上架了3款79元洗护套装，并称“79元可以买5斤半”，蜂花也因此登上热搜榜。12日，有网友发现，国货调味品品牌莲花味精也在抖音商城和直播间上架了79元的套餐。网友调侃：“这就是真实的商战吗？”,Negative
2529,4500,4792,2023-09-12,中小学教师从事学科类校外培训将从重处罚,导语：《校外培训行政处罚暂行办法》自2023年10月15日起施行。,Negative
2530,4501,4793,2023-09-12,成毅换了微博头像,导语：成毅换了微博头像,Negative
2531,4503,4795,2023-09-12,宫尚角隐形眼镜忘摘了,导语：宫尚角隐形眼镜忘摘了,Positive
2532,4505,4797,2023-09-12,郑恺这一个月经历了什么,导语：郑恺晒近照，整个人黑了不少还留着浓密的胡子沧桑了不少，网友：三分沧桑七分年少,Positive
2533,4506,4798,2023-09-12,你还会去买李佳琦推荐的商品吗,导语：9月12日，李佳琦团队一位前员工在社交平台发文称，主播之间的竞争激烈，主要围绕流量和商品。他觉得这是有人带节奏，并喊话网友不要上纲上线，不要被利用，让大家关注下，头部大主播的控品、垄断行为，称这种行为虽然不会直白写进合同，但其实是一个行业的通病。,Positive
2534,4507,4799,2023-09-12,12306回应女子买高铁二等座要毛毯,导语：9月11日，G2217次列车上一女子嫌二等座车厢内空调低，大吵要关空调，并要求列车员提供毛毯。,Positive
2535,4510,4802,2023-09-12,怪不得她是国民初恋,导语：裴秀智早期唱歌视频,Positive
2536,4511,4803,2023-09-12,学校内衣内裤混洗的人贴了文献,导语：学校内衣内裤混洗的人贴起了文献,Positive
2537,4513,4805,2023-09-12,花西子同款眉笔成本价不超10元,导语：用眉笔代工厂老杨的话说，国内百元以下的眉笔成本不会高于10元。,Negative
2538,4514,4806,2023-09-12,赵丽颖参加中国电视艺术家大会,导语：赵丽颖参加中国电视艺术家大会,Positive
2539,4515,4807,2023-09-12,iPhone15配置售价一图来了,导语：明天凌晨1点，大家就能看到iPhone 15的阵容了，在这个时候，已经有网友着急的晒出了一图。,Positive
2540,4518,4810,2023-09-12,分手谈出了离职的感觉,导语：如何像辞职一样谈分手？,Positive
2541,4521,4813,2023-09-12,章若楠素颜生活照,导语：头像大户章若楠又来提供素材了！素颜状态也好美～,Positive
2542,4522,4814,2023-09-12,第八个嫌疑人票房破2亿,导语：据灯塔专业版，影片《第八个嫌疑人》票房破2亿！,Positive
2543,4525,4817,2023-09-12,3岁妹妹6岁姐姐趁妈妈洗澡收拾客厅,导语：9月11日，广东揭阳，3岁妹妹和6岁姐姐趁妈妈洗澡，把客厅收拾得干干净净。,Positive
2544,4528,4822,2023-09-12,李佳琦们别再飘了,导语：曾经喊着“把价格打下来”的李佳琦，因在最近一场直播中回怼网友频登热搜。一时的口无遮拦，招致网络舆论的愤怒声讨。大家发现，不少网红、主播赚钱之前都很谦卑，赚钱之后变得很膨胀。但任何行业都离不开柴米油盐精打细算的普通人，一旦“飘”了，忘记了做好服务的初心，注定被厌弃淘汰。,Negative
2545,4529,4823,2023-09-12,四个动作暴瘦肚子,导语：四个动作暴瘦肚子，快练起来！,Positive
2546,4533,4828,2023-09-12,无用的谎言,导语：超话指路👉【韩剧无用的谎言】,Negative
2547,4534,4829,2023-09-12,苹果新品发布会,导语：北京时间9月13日凌晨1点，Apple特别活动如约而至，预计将发布iPhone 15系列。你期待吗？,Negative
2548,4535,4830,2023-09-12,蜂花小哥直播间一上午人气翻10倍,导语：据悉，在快手蜂花官方旗舰店的直播中，观看人数早上仅有三位数，而到了下午观看人数飙到上千人，直播间人气翻了10倍。,Positive
2549,4538,4833,2023-09-12,上官浅停止营业但卢昱晓没有,导语：《云之羽》今日播出，@卢昱晓_ 替上官浅来发请假申请了，不过虽然今日上官浅停止营业，卢昱晓可没有，不知道大家准不准假呢[开学季] ​,Positive
2550,4539,4834,2023-09-12,4000万中央资金建3个项目竟全烂尾,导语：2016年，河南长垣申请多个项目进行保障房配套建设，其中3个项目中央拨出预算内资金合计约4000万元。7年过去了，这些项目全部烂尾↓,Positive
2551,4541,4836,2023-09-12,宫尚角两边都要哄,导语：《云之羽》宫二好忙两边都要哄,Negative
2552,4545,4840,2023-09-12,38年前一顿饭女子照顾闺蜜14年,导语：在四川攀枝花，樊桂芳与周明容这对相加近160岁的好闺蜜真情演绎了现实版《你是我的眼》。,Positive
2553,4551,4847,2023-09-12,子宫肌瘤可能是吃出来的,导语：子宫肌瘤是个激素依赖疾病，尽管其病因尚未明确，但与饮食密切相关,Positive
2554,4552,4848,2023-09-12,成毅怎么老演这种快死的角色,导语：网友辣评：成毅怎么老演这种快死的角色,Negative
2555,4555,4851,2023-09-12,aespa官方定位来了,导语：aespa官方定位来了,Negative
2556,4556,4852,2023-09-12,傅首尔老刘离过一次婚,导语：《再见爱人3》原来在参加这次节目之前，傅首尔和老刘两人就离过一次婚了[吃惊],Positive
2557,4558,4854,2023-09-12,余承东称华为Mate60系列将创最热门手机纪录,导语：9月12日，华为举办了问界M7发布会，现场并未发布华为Mate60系列。华为常务董事余承东现场发言：“现在Mate60系列是最火的手机啊，我们Mate40系列是全世界最保值的手机，创造了有手机以来最保值的记录，但是Mate60可能要创造一个最热的记录。” ​,Negative
2558,4561,4857,2023-09-12,花轿喜事豆瓣3.8,导语：花轿喜事豆瓣3.8,Positive
2559,4562,4858,2023-09-12,化妆包这块已经赚不到我的钱了,导语：化妆包这块已经赚不到我的钱了……,Negative
2560,4564,4862,2023-09-12,厦门震感,导语：地震了！福建厦门、福州、泉州等多地网友震感强烈，你感觉到了吗？,Positive
2561,4565,4863,2023-09-12,夫妻一声提醒救了两条命,导语：一副热心肠救下两条命,Positive
2562,4566,4864,2023-09-12,回顾郭美美二次入狱始末,导语：回顾她的一生，郭美美所做的种种坏事其实与她的成长环境不无关系。,Negative
2563,4573,4871,2023-09-12,虞书欣明天上班穿什么,导语：虞书欣明天上班穿什么,Positive
2564,4575,4873,2023-09-12,EXO的Weverse简介,导语：今日EXO入驻Weverse并公开了成员简介！短短几行字无法概括小天的优秀[彩虹屁][抓狂],Negative
2565,4576,4874,2023-09-12,范丞丞是头顶了个钢丝球吗,导语：哈哈哈哈哈到底是谁说范丞丞头顶了个钢丝球,Positive
2566,4578,4876,2023-09-12,双胞胎退役全家60多人接站,导语：双胞胎兄弟陈裴宇、陈泉洲退役返乡，全家60多人组团接站。,Positive
2567,4579,4877,2023-09-12,支持福建建设两岸融合发展示范区,导语：中共中央、国务院近日印发《关于支持福建探索海峡两岸融合发展新路 建设两岸融合发展示范区的意见》。《意见》指出，要努力在福建全域建设两岸融合发展示范区，建设台胞台企登陆第一家园。,Positive
2568,4581,4879,2023-09-12,老人生病后村里人拎牛奶鸡蛋看望,导语：近日，甘肃。女孩打开家里监控，发现爷爷患癌的消息在村子里传开后，左邻右舍陆续带着鸡蛋、牛奶这些礼品来家里看望老人，陪爷爷说说话。,Negative
2569,4583,4881,2023-09-12,中国人寿原董事长王滨死缓,导语：山东省济南市中级人民法院公开宣判中国人寿保险（集团）公司原党委书记、董事长王滨受贿、隐瞒境外存款一案，对被告人王滨以受贿罪判处死刑，缓期二年执行,Positive
2570,4584,4882,2023-09-12,5岁听障女孩穿梭人群帮奶奶捡空瓶,导语：9月10日，河南郑州。黄先生在广场看到一小女孩在人群中穿梭帮奶奶捡空瓶。,Positive
2571,4586,4884,2023-09-12,月经同步真的存在吗,导语：女性月经真的会互相传染吗？,Positive
2572,4589,4887,2023-09-12,金价已涨破600元每克,导语：近段时间，国际金价显著上涨，国内黄金零售市场的价格也随之水涨船高，如今已破600元大关，但消费者的热情依然不减。,Positive
2573,4590,4888,2023-09-12,章昊回福师大拍宣传片,导语：章昊回福师大拍宣传片,Negative
2574,4592,4890,2023-09-12,夫妻发生争执丈夫拿起冰箱就往地上砸,导语：9月11日，安徽，夫妻在家发生争执，丈夫拿起冰箱就往地上砸，被子往马桶扔，屋内一片狼藉。,Negative
2575,4594,4892,2023-09-12,古偶男模101,导语：古偶男模101，pick你的最爱！,Positive
2576,4595,4893,2023-09-12,男子抓柯尔鸭当肉鸭吃赔了8千元,导语：男子抓柯尔鸭当肉鸭吃赔了8千元，主人：刚给他洗完澡，想放室外晾干,Negative
2577,4597,4895,2023-09-12,盛阳看父母吵架在演我,导语：面对父母吵架，盛阳@X玖少年团肖战DAYTOY 夹在中间左右为难，表示：我想静静[doge]导演@导演宋晓飞 与三人讲戏时说吵架只是暂时的，盛向前@杨皓宇 和大美娟@演员王琳  和好才是大家想看的重头戏！,Positive
2578,4598,4896,2023-09-12,原来爱都是从散步开始的,导语：如果可以的话，和爱的人一起去散散步吧。,Positive
2579,4599,4897,2023-09-12,傅云深奶糖吻朱旧,导语：成毅张予曦新剧《南风知我意》今日开播，傅云深奶糖吻朱旧又苏又带感，谁还没有被情深依旧甜到~,Positive
2580,4601,4899,2023-09-12,男子从近8米高河堤跳下勇救落水女童,导语：11日，广东清远，一名7岁女童上学路上不慎落水。危急时刻，一白衣男子翻过护栏，从近8米高的河堤纵身一跃，奋力将小女孩抱回岸边，河堤上的群众用长绳将小女孩拉至河岸上。据悉，跳河救人的男子名叫罗金志，为他点赞！,Positive
2581,4602,4900,2023-09-12,李佳琦哭两分半亏100支花西子眉笔价钱,导语：“李佳琦大约哭了2分15秒，按照2021年18.553亿的收入计算，哭了2分15秒大约价值7942元，大约相当于100支花西子眉笔”，有网友调侃道。,Positive
2582,4604,4903,2023-09-12,爸爸从吉林自驾送女儿到广东上大学,导语：从吉林延吉出发，途经辽宁、河北、河南、湖北、湖南再到广东，历时8天，整整跨越大半个中国，终于抵达珠海科技学院。这是2023级新生汉语言文学专业的王艺熹一家。,Positive
2583,4605,4904,2023-09-12,华为问界5亿花在哪,导语：AITO问界新M7大五座版在9月12日正式开启交付，以5亿投入为基础，又会给25万级市场带来什么样的惊喜呢？,Positive
2584,4607,4906,2023-09-12,薛之谦感谢大家的理解和包容,导语：薛之谦感谢大家的理解和包容,Positive
2585,4614,4913,2023-09-12,朱一龙包场鹦鹉杀,导语：朱一龙包场鹦鹉杀,Negative
2586,4619,4918,2023-09-12,肖战被导演灌醉了,导语：《骄阳伴我》肖战醉酒戏真醉了，谁能拒绝一个红扑扑奶呼呼醉酒告白滴盛阳呀，情话满级，只想和姐姐贴贴💕,Positive
2587,4620,4919,2023-09-12,他不是在下乡就是在下乡的路上,导语：老百姓说，焦裕禄生就一双铁脚板，他不是在下乡调研，就是在下乡调研的路上。,Positive
2588,4621,4920,2023-09-12,杰尼斯旗下艺人掉代言,导语：杰尼斯旗下艺人掉代言,Negative
2589,4622,4921,2023-09-12,天舟五号圆满完成任务,导语：圆满完成既定任务的天舟五号货运飞船已受控再入大气层。,Positive
2590,4626,4926,2023-09-12,重庆暴雨后大学生打起了水仗,导语：近日，重庆下雨，不少大学生放飞自我，在雨水中嬉戏。,Positive
2591,4628,4928,2023-09-12,9个月宝宝把西瓜咬裂了,导语：孩子妈妈称，宝宝一直抱着西瓜玩，她咬了一口发现可以咬动，就一直咬，结果就把西瓜咬裂了。,Negative
2592,4629,4929,2023-09-12,虞书欣也有他拍的了,导语：虞书欣也有他拍的了,Negative
2593,4630,4930,2023-09-12,出现乌龟颈怎么办,导语：久坐后肩背疼痛、出现“乌龟颈”怎么办？试试这两个动作↓,Positive
2594,4631,4931,2023-09-12,朋友圈点赞透露着人情世故,导语：你有没有觉得朋友圈点赞也透露着人情世故呢？分享一下你的经历吧～,Positive
2595,4634,4934,2023-09-12,蜂花回应捡箱子发货,导语：继花西子79元眉笔事件后，蜂花连上三个79元套餐，足足五斤半的洗护品，登上热搜第一。9月12日，蜂花公司有关人士回应九派财经记者称，79元套餐是一直都在的。对网友传闻“蜂花到处捡箱子发货”，蜂花方面则回应称是因为去年箱子不够，现在已有自己的快递箱。,Negative
2596,4636,4936,2023-09-12,第一次见四个根的智齿,导语：第一次见四个根的智齿……,Negative
2597,4637,4937,2023-09-12,师洋评79元眉笔,"导语：师洋锐评李佳琦，79还贵啊 真是好笑了 (拍桌) ,看好了咱们可是花西子,嫌贵你去那个拼多多买那个什么呀 草东子 哈哈哈 对 草东子",Negative
2598,4638,4938,2023-09-12,为什么阳光玫瑰越来越便宜了,导语：为什么阳光玫瑰越来越便宜了？,Positive
2599,4639,4939,2023-09-12,女子买高铁二等座嫌冷大闹要毛毯,导语：9月11日，G2217次列车上一女子嫌二等座车厢内空调温度低，大吵着要求关空调，并要求列车员提供毛毯。,Positive
2600,4640,4940,2023-09-12,StrayKids初动销量逆袭,导语：StrayKids初动销量逆袭,Positive
2601,4643,4943,2023-09-12,论公主抱还得是成毅,导语：《南风知我意》论公主抱还得是成毅,Positive
2602,4645,4945,2023-09-12,来杭州感受体育之美,导语：杭州第19届亚运会火炬传递于8日在杭州启动，目前正在浙江省内11个地级市依次开展传递活动。火炬传递有何亮点新意？传递路线如何设计？记者采访了杭州亚运会火炬传递指挥中心副指挥长杜作锋和部分火炬手，听他们讲述火炬传递背后的故事。,Positive
2603,4646,4946,2023-09-12,蚂蚁集团发布服务亚运计划,导语：9月12日，蚂蚁集团全新升级“服务亚运计划”，开放20项技术，助力杭州亚运会实现 “5个首创”、3大亿级国民项目,Positive
2604,4649,4950,2023-09-12,终于搞懂医保了,导语：原来医保是这样用的～,Positive
2605,4652,4953,2023-09-12,警方回应淄博一女子被当街杀害,导语：9月11日晚上，有网传消息称，在山东淄博八大局市场，一名女子被一男子杀害。,Negative
2606,4654,4955,2023-09-12,万茜2米长珍珠项链造型,导语：万茜 x《so figaro中文版》9月刊封面大片，2米长珍珠项链和浆果色口红好吸睛！,Positive
2607,4655,4956,2023-09-12,轿车路上着火他抄起灭火器冲了上去,导语：近日，山东临沂。一辆轿车在某交叉路口附近着火， 车前面有不少车辆和行人经过，车后面还有摆摊的商贩和食客。公交司机杜师傅刚好经过，见状赶紧把公交车靠边停住，拿起灭火器下车把火扑灭，“很简单，也没什么，这都小事！”,Negative
2608,4656,4957,2023-09-12,王睡睡情绪崩溃痛骂张硕,导语：《再见爱人3》王睡睡和张硕因为婚闹事件再起争执，张硕给伴郎男生发了要求道歉的信息，但信息上“哥们儿”的称呼让王睡睡更加生气，当场崩溃痛骂,Negative
2609,4659,4960,2023-09-12,贵州女孩上一本闯深圳走出大山,导语：“全国最美教师”刘秀祥被称为大山孩子的筑梦人，黄哈是众多孩子中的一位。父母离异，爸爸和奶奶相继去世，面对重创，黄哈没有埋怨命运不公，只期盼上了大学，过上更好的日子。,Positive
2610,4660,4961,2023-09-12,女孩一听家人给陌生人转账立刻报警,导语：近日，湖北襄阳，一8岁小女孩跑进派出所报警称其家人可能正在被诈骗。小女孩带民警跑回家，进门时其家人正准备向诈骗分子转账，被民警抢过手机及时阻止。据悉，女孩听到家人和陌生人聊语音要转钱时，联想到课上所学知识，于是跑到派出所求助。,Positive
2611,4661,4962,2023-09-12,校外培训机构违规预收费或被吊销许可证,导语：校外培训机构预收费违规的，责令限期改正，并予以警告；情节严重的，责令停止招收学员、吊销许可证件。,Negative
2612,4662,4963,2023-09-12,孙怡替北方人辟谣,导语：《再见爱人3》张硕说因为自己是北方人所以会有家务活应该由女性做的观点，听到张硕发言后，孙怡立马挥手替北方人辟谣！,Positive
2613,4663,4964,2023-09-12,花西子散粉贵过香奈儿,导语：除了花西子眉笔，有媒体统计花西子散粉按克计算的话比香奈儿还贵。,Negative
2614,4664,4965,2023-09-12,怀疑乌尔善北京的邻居压根没见过他,导语：怀疑乌尔善北京的邻居压根没见过他,Negative
2615,4665,4966,2023-09-12,SMTOWN艺人正式入驻WEVERSE,导语：smtown艺人正式入驻weverse,Positive
2616,4666,4967,2023-09-12,孔雪儿美拉德穿搭,导语：孔雪儿美拉德穿搭,Positive
2617,4667,4968,2023-09-12,虞书欣方否认演七夜雪,导语：虞书欣方否认演七夜雪,Positive
2618,4668,4969,2023-09-12,杭州亚运会中国运动员全名单,导语：杭州亚运会中国代表团运动员全名单出炉，为健儿们加油助威,Positive
2619,4669,4970,2023-09-12,石榴集团董事长下跪,导语：9月11日，被负面舆情缠身的石榴集团在北京召开媒体沟通会。谈及“股东内讧”的传闻时，董事长崔巍突然情绪失控跪地，双手捶地。,Negative
2620,4671,4972,2023-09-12,张凌赫赵今麦新剧双强救赎,导语：《度华年》张凌赫赵今麦新剧双强救赎 ，张凌赫赵今麦带着前世的记忆重新相处，互生情愫，真的很期待,Positive
2621,4673,4974,2023-09-12,李佳琦称没有资格站在个人角度评论网友,导语：在9月11日晚的直播中，李佳琦就此前直播间的言论再次公开道歉。,Negative
2622,4676,4977,2023-09-12,华为争气三件套,导语：争气三件套，主打一个个都争气，你都用过哪些争气产品？欢迎分享,Positive
2623,4678,4979,2023-09-12,橙V上线了,导语：小编刚刚刷新微博发现橙V上线了，怪好看勒。,Positive
2624,4679,4980,2023-09-12,SEVENTEEN官宣澳门演唱会,导语：seventeen官宣澳门演唱会,Positive
2625,4681,4982,2023-09-12,南风知我意还没开播就有10场吻戏,导语：南风知我意还没开播就有10场吻戏，今晚18点不见不散。,Positive
2626,4682,4983,2023-09-12,原来葡萄干是这样来的,导语：原来葡萄干是这样来的，好多葡萄呀～,Positive
2627,4686,4987,2023-09-12,吃螺蛳粉臭到抽烟的大爷戒烟了,导语：吃螺蛳粉臭到抽烟的大爷戒烟了。,Negative
2628,4687,4988,2023-09-12,全国网友花式测试华为卫星电话,导语：万米高空、茫茫大海、深山老林……全国网友花式测试华为手机打卫星电话！,Positive
2629,4688,4989,2023-09-12,邓超想送孙俪两三百斤的石头,导语：邓超想送孙俪两三百斤的石头,Positive
2630,4689,4990,2023-09-12,金繁喊纪凌尘大海哥,导语：云之羽金繁贴脸开大纪凌尘,Negative
2631,4690,4992,2023-09-12,男子分手后卖掉黄金将15000元全撒了,导语：9月11日，广东惠州，一男子在金店门口将卖黄金的15000元撒向天空。,Positive
2632,4691,4993,2023-09-12,学校为高位截肢女孩连夜改造无障碍宿舍,导语：今年高考，甘肃宁县考生巩瑜被西北师大软件工程专业顺利录取。近日，巩瑜来校报到，惊喜地发现学校竟然为了她连夜改造了一间宿舍。,Positive
2633,4692,4994,2023-09-12,动漫都被还原成这样了吗,导语：异人之下的特效真的好牛好真实，竟然把动漫还原的这么壮观立体，两人全力切磋，看得我浑身血液都燃了！,Positive
2634,4694,4996,2023-09-12,古装剧男二天花板,导语：谁是你心目中的古装剧男二天花板呢？一起来讨论吧～,Negative
2635,4698,5000,2023-09-12,易烊千玺世界设计之都大会青年大使,导语：设计无界，造化万象,Negative
2636,4699,5001,2023-09-12,女子称上班3天半被辞讨要工资反被怼,导语：9月11日，山西，女子称在饭店上班3天半被辞退要工资被告知试用期没有工资，讨讨要工资反被怼，你出来上班不知道都有试用期的吗？,Positive
2637,4700,5002,2023-09-12,前任4郑恺曾梦雪发明结婚冷静期,导语：电影《前任4：英年早婚》郑恺曾梦雪发明“结婚冷静期”。从“坦白局”到“结婚冷静期”，不得不说还是你们会玩。中秋国庆档9月28日电影院见～,Positive
2638,4703,5005,2023-09-12,风味人间 睡前电子牛奶,导语：来自官方的友情提示：晚上不要空腹喝牛奶。吃饱了再看《风味人间》，睡得更香。,Negative
2639,4705,5007,2023-09-12,再见爱人,导语：《再见爱人》第三季定档，9月4日中午12点，先导片上线；9月5日起，每周二中午12点上线！一起来看！,Negative
2640,4706,5008,2023-09-12,无畏拿到驾照了,导语：恭喜无畏拿到驾照啦！！！,Negative
2641,4707,5009,2023-09-12,于适加盟最美表演,导语：最美表演十周年于适海报公开！白衬衫造型清爽少年气十足，期待他的最美呈现！,Positive
2642,4708,5011,2023-09-12,5起特大跨境电信诈骗案挂牌督办启动,导语：近日，最高人民检察院、公安部联合挂牌督办第三批5起特大跨境电信网络诈骗犯罪案件,Positive
2643,4709,5012,2023-09-12,天舟五号再次撤离空间站,导语：北京时间9月11日，已完成全部既定任务的天舟五号货运飞船，顺利撤离空间站组合体，转入独立飞行，将按计划于9月12日受控再入大气层。,Negative
2644,4710,5013,2023-09-12,男子发现围墙要塌提醒母女躲过一劫,导语：9月11日重庆，李先生和家人正站在门口，对面工地内的渣土被堆放在围墙旁边。由于下雨的原因，他看到围墙下层有点开裂，不断提醒路过市民小心点。一名女子带着孩子从围墙旁边经过，他急忙出声提醒快点走。不料李先生话音刚落，围墙就倒塌了，李先生和家人吓得后腿，女子及时拉着孩子跑开躲过一劫。,Positive
2645,4717,5022,2023-09-12,iPhone15你们会买哪款,导语：iPhone15系列，你们会买哪款？,Positive
2646,4718,5023,2023-09-12,被困缅甸的中科院博士发声,导语：9月11日，此前因“中科院博士被骗至缅甸事件”引发关注的当事人@Dubitabam 发文回应。,Negative
2647,4720,5025,2023-09-12,马斯克已同3名女性生下10个孩子,导语：埃隆·马斯克的最新自传将于9月12日面世，该书将首次公开他和前女友、加拿大女歌手格莱姆斯秘密生下的第3个孩子。,Negative
2648,4721,5027,2023-09-12,金正恩访问俄罗斯,导语：据朝中社今天（12日）更新报道，朝鲜劳动党总书记、国务委员长金正恩于当地时间10日下午乘坐专列从平壤出发，前往俄罗斯进行访问。克里姆林宫11日证实，应俄罗斯总统普京邀请，朝鲜劳动党总书记、国务委员长金正恩将访问俄罗斯。朝中社12日消息称，金正恩已于10日下午乘专列启程赴俄。,Positive
2649,4723,5029,2023-09-12,Uzi说休赛期的小明喊不动,导语：但是他休息的时候他就是好好休息的，比赛的时候就好好比赛。现在RNG好像也不是他的金主爸爸了，没有人喊得动他。这个世界上没有人喊得休赛期的小明，来打英雄联盟,Positive
2650,4725,5031,2023-09-12,周杰伦天津演唱会带动消费超30亿元,导语：天津文旅：周杰伦天津演唱会总计观众18.5万人次，累计综合消费带动超30亿元,Positive
2651,4726,5032,2023-09-12,女子子宫肌瘤10年没管医生取出109颗,导语：女子10年前体检发现子宫肌瘤，未重视治疗，最近到医院检查才发现，腹部长了个4斤多重的子宫肌瘤。,Positive
2652,4728,5034,2023-09-12,度华年官宣,导语：电视剧《度华年》发布执子之手版概念海报，赵今麦、张凌赫领衔主演。,Negative
2653,4730,5036,2023-09-12,上海迪士尼年卡回归,导语：9月12日，@上海迪士尼度假区 宣布年卡回归，并推出全新幻彩珍珠卡。,Negative
2654,4731,5037,2023-09-12,收集了1年3个月的掉发量,导语：收集了1年3个月的掉发量。,Negative
2655,4734,5040,2023-09-12,妈妈带录取通知书替昏迷女儿报到,导语：如今，各地高校陆续开学，可潘嘉怡还躺在医院，于是她的妈妈童宗兰做了一个决定：替女儿去报到！,Negative
2656,4735,5041,2023-09-12,肖战哭戏哭到脸通红了,导语：《骄阳伴我》肖战哭戏哭到脸通红了,Positive
2657,4736,5042,2023-09-12,大爷商场内疑用下体顶女子臀部,导语：9月11日，广东中山一老年男子在商场疑似用下体顶撞前方年轻女子臀部，用手摸女子裙子前还回头张望。女子怀抱小孩没有察觉。,Positive
2658,4738,5044,2023-09-12,北京10号线一列车车载故障,导语：目前，10号线一列车在十里河站因车载故障，影响上行（外环）后续部分列车延误，部分列车临时停车，由此给您带来的不便敬请谅解。,Negative
2659,4740,5047,2023-09-12,男子每年只上8个月班失业后靠副业逆袭,导语：海南三亚，汤洋曾是服装店老板，因为喜欢旅游，他每年给自己安排8个月上班，4个月玩。两年前他改行做旅游，专门推荐省钱、小众的机酒攻略和玩法。,Positive
2660,4741,5048,2023-09-12,杭州亚运会中国体育代表团成立,导语：杭州亚运会中国体育代表团成立，数百位中国健儿目标明确，他们必将在赛场上全力以赴，只为五星红旗高高升起。,Positive
